strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
USDKRW CALL-upout  ATM  1M  H@5Δ,single,2429,10000000.0,183604123.86872265,4858000.0,180361618.66569927,-3242505.2030234076,-25113231.793497752,34.49979415397283,98.23396929507868,-0.06721492550320259,-0.35935918909875925,-3.1735200661728182,1.4545400535693933,-4.047593877360559,-1.8138992426681526,11,45.45454545454545,-10285676.575428534,-0.013052699491751602,0.9542355875897891,138.00629041076195,100.0,4.693289419514203,,,,
USDKRW CALL-upout  ATM  6W  H@5Δ,single,2422,10000000.0,212849682.29036,4844000.0,230396778.6550457,17547096.36468568,-30934142.59333597,38.97605284888522,108.2438912644223,0.27434559722197427,-0.030237956456595497,-4.712004872471317,1.8514207468765322,-61.22836870719485,-1.8816587033331278,11,63.63636363636363,-14395525.996222248,0.05742366055274066,1.2124620248845437,153.20897485059837,100.0,4.0875309661436825,,,,
USDKRW CALL-upout  ATM  2M  H@5Δ,single,2410,10000000.0,253516994.75368673,4820000.0,308708353.7870018,55191359.03331501,-38689515.21473985,41.203319502074685,121.77027977431575,0.5679908833275665,0.14562539852998482,-5.669784370114604,2.1745997456735844,14.932832923549569,-2.0289743471435995,11,63.63636363636363,-20734510.204959452,0.14537844656402024,1.5087707948467297,192.14366087866247,100.0,3.112033195020747,,,,
USDKRW CALL-upout  ATM  10W  H@5Δ,single,2405,10000000.0,271191746.0166732,4810000.0,330315220.28857154,59123474.27189836,-37294774.87057987,41.70478170478171,121.801354628346,0.5901374447273414,0.4301094269647585,-3.6853383663219197,1.6848016736394889,3.9171465864605075,-1.2546922466747303,11,72.72727272727273,-20526116.116320014,0.1618762895522748,1.5254753139726078,189.97189390362757,100.0,3.866943866943867,,,,
USDKRW CALL-upout  ATM  3M  H@5Δ,single,2392,10000000.0,307637004.2966433,4784000.0,383798641.4384784,76161637.14183508,-39691789.67473409,41.97324414715719,124.75698179286492,0.6450685963781199,0.6855702249302617,-2.436063728014694,1.3845158307375889,2.0195098625796155,-0.6989456058073272,11,81.81818181818183,-22180465.296055466,0.19708976053723784,1.5541934340462644,158.32854765626843,100.0,3.6371237458193977,,,,
USDKRW CALL-upout  45Δ  1M  H@5Δ,single,2429,10000000.0,152008217.24856058,4858000.0,145793692.41960257,-6214524.828958016,-23369624.85036906,31.412103746397698,95.9117178390454,-0.14684440321452744,-0.45751063956762633,-3.4921691992625576,1.4729517295779746,-3.219491749896785,-1.9304623691456009,11,45.45454545454545,-8898713.078827819,-0.026883044427182687,0.9023781989476879,135.42821049018815,100.0,4.693289419514203,,,,
USDKRW CALL-upout  45Δ  6W  H@5Δ,single,2422,10000000.0,176335168.94981414,4844000.0,187499419.43736553,11164250.487551399,-28137675.776667666,35.177539223782,106.331267071703,0.19820307505535026,-0.18622661566472792,-5.560557656625508,2.0053831821538983,-10.768510048876575,-2.1916097978186264,11,63.63636363636363,-13137834.911160618,0.04016659771644069,1.1495996586009678,147.7188215053436,100.0,4.0875309661436825,,,,
USDKRW CALL-upout  45Δ  2M  H@5Δ,single,2410,10000000.0,210359795.14118275,4820000.0,256907641.12511656,46547845.98393379,-34262986.91564022,37.80082987551867,122.12772928053735,0.5355474144495714,0.029536631450044402,-6.2996865220815215,2.2943174263442847,77.67701710415714,-2.2647807948942402,11,63.63636363636363,-18452968.552338272,0.13845115779672998,1.4810916985931943,174.23925810653674,100.0,3.112033195020747,,,,
USDKRW CALL-upout  45Δ  10W  H@5Δ,single,2405,10000000.0,225228592.32052374,4810000.0,273663292.2826253,48434699.96210159,-33517621.74996989,37.96257796257797,121.50468529021126,0.5412055848957371,0.334023869959652,-3.9038273372067334,1.6823052425257772,5.0364821015006775,-1.3482813725661251,11,72.72727272727273,-18131269.00182851,0.14755526235491573,1.4814689798688103,174.755743471769,100.0,3.866943866943867,,,,
USDKRW CALL-upout  45Δ  3M  H@5Δ,single,2392,10000000.0,256073730.7660042,4784000.0,321046850.7009485,64973119.93494426,-35277069.0072801,38.29431438127091,125.37281732905107,0.6156864085901733,0.6083657644852279,-2.554379486658766,1.351802000671145,2.2220218157985596,-0.7434362361859171,11,81.81818181818183,-19744911.43930186,0.18917759467366974,1.5288092878021766,144.68235217570017,100.0,3.6371237458193977,,,,
USDKRW CALL-upout  40Δ  1M  H@5Δ,single,2429,10000000.0,123044778.55694129,4858000.0,114818812.94643144,-8225965.610509856,-21063071.436838124,27.212844792095513,93.31465690215929,-0.2266635458414345,-0.5573606330821648,-3.8750786808428765,1.5036788839581015,-2.697856279592019,-2.0610395170402662,11,45.45454545454545,-7444315.166585419,-0.03948093706251845,0.852393732427285,127.75463142806849,100.0,4.693289419514203,,,,
USDKRW CALL-upout  40Δ  6W  H@5Δ,single,2422,10000000.0,142595862.19045553,4844000.0,147664102.7117919,5068240.521336358,-25266999.86187312,31.172584640792735,103.55426899734795,0.10457315591787912,-0.3599413088542485,-6.495551040910099,2.1879742807634304,-6.078697351321266,-2.547915589617679,11,63.63636363636363,-11650400.575627146,0.020306133383906695,1.076839245862183,138.51863443063772,100.0,4.0875309661436825,,,,
USDKRW CALL-upout  40Δ  2M  H@5Δ,single,2410,10000000.0,169945576.41883823,4820000.0,207132042.99360335,37186466.57476515,-29238495.02417593,34.232365145228215,121.88139718513034,0.4902663302375372,-0.10492880184397563,-6.942505352930004,2.416816030284774,-23.03291363107786,-2.52174483212875,11,63.63636363636363,-15745151.943717383,0.12961406251036706,1.4398516989463632,151.4652928814599,100.0,3.112033195020747,,,,
