strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
USDTWD CALL-upout  45Δ  10W  H@5Δ,single,765,10000000,56349409.281061485,1530000,73451110.04956004,17101700.768498547,-10400008.62,46.53594771,130.34938784042635,0.7916772697669319,0.5229959366164402,-0.557730253,0.7496454422550073,1.4333676225190053,-0.226649506,4,75,-845475.0222,0.5222734971313306,1.8569175248558023,33.67125864588287,100,0,,,,
USDTWD CALL-upout  45Δ  3M  H@5Δ,single,758,10000000,64542379.62304905,1516000,91217840.20932566,26675460.586276606,-10740549.75,48.94459102902375,141.33014732656437,1.0199461432580295,0.9127606596738971,0.3613078589579086,0.6443203355940327,0.7059028330868572,0.2684403240798644,4,100,861068.1144439394,0.8020714088181213,2.2434527300708256,41.08524271587262,100,0,,,,
USDTWD CALL-upout  40Δ  1M  H@5Δ,single,791,10000000,30664755.079107158,1582000,30315054.76911974,-349700.31,-6987098.596,34.007585335018966,98.85960181620469,-0.033008723,-0.652344577,-2.863920997,1.3258666311791587,-2.032463635,-1.978211209,4,50,-1809123.028,-0.015361811,0.9737690661168491,25.389970433801373,100,1.1378002528445006,,,,
USDTWD CALL-upout  40Δ  6W  H@5Δ,single,785,10000000,35706595.8,1570000,35798402.44576574,91806.6437,-9257876.201,33.88535031847134,100.25711396351295,0.007564763,-1.088774943,-4.165678842,1.9578344587807275,-1.798199409,-3.046609402,4,50,-2869200.042,0.003072127,1.0057068266506417,36.839586217107076,100,1.4012738853503186,,,,
USDTWD CALL-upout  40Δ  2M  H@5Δ,single,772,10000000,42657803.84190704,1544000,48430564.69093998,5772760.849032943,-9960961.723,37.30569948186528,113.53271928959873,0.3552953538837412,-0.318668738,-2.808754214,1.4663626854823502,-4.601526631,-1.785031424,4,75,-2115828.555,0.1820089753629188,1.3241804265240853,35.33915557280964,100,0.38860103626943004,,,,
USDTWD CALL-upout  40Δ  10W  H@5Δ,single,765,10000000,45548682.23792105,1530000,55525888.94565275,9977206.707731701,-10598049.27,40.78431372549019,121.90449035521227,0.530581388,0.15582492033639128,-1.30951491,0.944755118,6.062927005889765,-0.788930197,4,75,-1697956.264,0.29900291352198055,1.5124539497299996,37.65884559593113,100,0,,,,
USDTWD CALL-upout  40Δ  3M  H@5Δ,single,758,10000000,52125057.09612559,1516000,69831411.84285864,17706354.746733055,-12022886.16,43.007915567282325,133.96898868442514,0.7698912293039736,0.6071316744801263,-0.178310563,0.7420882490365518,1.2222855110828896,-0.134956575,4,75,-371084.7248,0.47560678954681407,1.8300625165712239,47.20760629602554,100,0,,,,
USDTWD CALL-upout  35Δ  1M  H@5Δ,single,791,10000000,24267862.50673005,1582000,21906346.067553684,-2361516.439,-6665413.865,27.054361567635905,90.26895575,-0.262795782,-0.893496901,-3.064484389,1.331072997791638,-1.489734319,-2.224569899,4,50,-2008612.291,-0.108744454,0.8089025724685498,27.25410837650553,100,1.1378002528445006,,,,
USDTWD CALL-upout  35Δ  6W  H@5Δ,single,785,10000000,28199477.678014114,1570000,25019995.634540837,-3179482.043,-9350127.049,28.280254777070063,88.72503214500253,-0.319307911,-1.794418793,-5.714962112,2.493058045510338,-1.389340133,-4.287476839,4,50,-3576427.744,-0.105345329,0.7904393710745519,41.674186792198505,100,1.4012738853503186,,,,
USDTWD CALL-upout  35Δ  2M  H@5Δ,single,772,10000000,33618176.22895357,1544000,34748583.396281555,1130407.1673279847,-9402809.676,30.440414507772022,103.36248807677563,0.082256689,-0.94638427,-4.563452138,2.1062688945998684,-2.22559584,-3.052653165,4,50,-2385468.347,0.037756156,1.067136353718293,37.31730036934341,100,0.38860103626943004,,,,
USDTWD CALL-upout  35Δ  10W  H@5Δ,single,765,10000000,35870985.934089884,1530000,39875192.70420342,4004206.7701135427,-10091363.48,33.20261437908496,111.16280098202753,0.2531881559447302,-0.235097053,-2.07583055,1.1503392628966231,-4.893039915,-1.385436316,4,50,-2145647.116,0.12602567451212981,1.2192696295509264,40.481252255852304,100,0,,,,
USDTWD CALL-upout  35Δ  3M  H@5Δ,single,758,10000000,40999617.538438275,1516000,50658273.43139502,9658655.892956741,-12592389.64,34.96042216358839,123.55791705593712,0.4925698013875975,0.2628984154866908,-0.740896871,0.8542913869355812,3.2495113572825227,-0.591392971,4,75,-1274839.455,0.2477057911203035,1.4634585882082607,51.22000362,100,0,,,,
USDTWD CALL-upout  30Δ  1M  H@5Δ,single,791,10000000,18562314.041297562,1582000,14981127.297560014,-3581186.744,-6263398.363,22.123893805309734,80.70721820689974,-0.492682318,-1.152443778,-3.427396223,1.3891260460301262,-1.205374243,-2.541569824,4,25,-2178223.869,-0.175493161,0.6726856879558342,28.599740172164953,100,1.1378002528445006,,,,
USDTWD CALL-upout  30Δ  6W  H@5Δ,single,785,10000000,21503413.53875971,1570000,16823853.581997335,-4679559.957,-8750267.623,22.420382165605098,78.23805997904701,-0.59246848,-2.530247381,-7.686693668,3.2041886346204125,-1.266353898,-5.734436015,4,50,-3537912.229,-0.16567619,0.6497126880455312,42.927599442433866,100,1.4012738853503186,,,,
USDTWD CALL-upout  30Δ  2M  H@5Δ,single,772,10000000,25554946.37533957,1544000,23475601.58903165,-2079344.786,-8475614.348,23.704663212435236,91.86323948496138,-0.188714855,-1.725096772,-6.921657165,3.016521734144396,-1.748610155,-4.741618506,4,50,-2278593.508,-0.077048791,0.8656838689947447,38.93016204038746,100,0.38860103626943004,,,,
USDTWD CALL-upout  30Δ  10W  H@5Δ,single,765,10000000,27238621.99060167,1530000,26862801.127181202,-375820.8634,-8912388.288,26.405228758169937,98.62026477128639,-0.029569776,-0.688691816,-2.952503106,1.3837286609212105,-2.009213162,-2.072420477,4,25,-1981894.157,-0.01339304,0.9767550056535144,41.370289139616524,100,0,,,,
USDTWD CALL-upout  30Δ  3M  H@5Δ,single,758,10000000,31076097.146429777,1516000,34604204.943846166,3528107.797416392,-11483565.86,28.891820580474935,111.35312385204628,0.22394642958645627,-0.127050429,-1.366888823,0.9962082332657053,-7.841045779,-1.123258663,4,25,-1754530.596,0.09921851,1.1852939416356054,51.530745007832124,100,0,,,,
USDTWD CALL-upout  25Δ  1M  H@5Δ,single,791,10000000,13524441.352640394,1582000,9674903.545923524,-3849537.807,-5165175.114,17.825537294563844,71.53643757739891,-0.717340203,-1.404361391,-3.866220874,1.4642258904109744,-1.04262756,-2.868587281,4,0,-1786612.06,-0.228753002,0.5701257242564566,25.650427943904432,100,1.1378002528445006,,,,
USDTWD CALL-upout  25Δ  6W  H@5Δ,single,785,10000000,15590543.098638007,1570000,10368459.403124832,-5222083.696,-7299379.51,16.305732484076433,66.50479933589115,-0.894671943,-3.274626708,-9.524244196,3.842361902461912,-1.173374019,-7.116988611,4,25,-3044905.146,-0.221632938,0.5184313517367337,38.553025843203955,100,1.4012738853503186,,,,
USDTWD CALL-upout  25Δ  2M  H@5Δ,single,772,10000000,18434329.204858005,1544000,14832995.84,-3601333.363,-6797325.205,18.134715025906736,80.46398476007283,-0.436922109,-2.476363332,-9.205238905,3.8986797475398833,-1.57435692,-6.37504308,4,25,-1941237.948,-0.166393281,0.7254451497482077,34.83982042,100,0.38860103626943004,,,,
USDTWD CALL-upout  25Δ  10W  H@5Δ,single,765,10000000,19615267.463027027,1530000,16442071.788587403,-3173195.674,-7182808.053,18.69281045751634,83.82282739,-0.332017548,-1.558074898,-5.041278826,2.119762999572364,-1.360501349,-3.677837897,4,25,-2167214.771,-0.140312052,0.7666895301731596,39.40492827108184,100,0,,,,
USDTWD CALL-upout  25Δ  3M  H@5Δ,single,758,10000000,22312298.550267443,1516000,21803246.09899925,-509052.4513,-8967545.083,23.74670185,97.71851183273947,-0.044250311,-0.829556286,-2.974679574,1.542989475944405,-1.860017821,-2.372545762,4,25,-3097779.689,-0.018332284,0.9665080208374468,45.58254088,100,0,,,,
USDSGD CALL-upout  ATM  1M  H@5Δ,single,852,10000000,36010463.63477433,1704000,39410845.54364702,3400381.909,-5899689.785,35.91549295774648,109.44276070244491,0.3111378819190444,0.1107075192975559,-0.766998814,0.7860754750201784,7.1004705010812454,-0.675367956,4,50,-1825645.116,0.17690568266045986,1.2505758780998133,26.791128227747947,100,3.286384976525822,,,,
USDSGD CALL-upout  ATM  6W  H@5Δ,single,844,10000000,41384949.372902915,1688000,46440780.925725184,5055831.552822266,-7002611.28,37.796208530805686,112.21659475106813,0.37609738899222606,0.25567145556804927,-0.467989694,0.6389227993250363,2.4989993423610057,-0.383251344,4,50,-1983716.456,0.22348109686203999,1.298356424262364,31.983659461700054,100,3.3175355450236967,,,,
USDSGD CALL-upout  ATM  2M  H@5Δ,single,831,10000000,48523412.326941565,1662000,54512302.67860119,5988890.351659631,-8559384.289,39.47051745,112.34226956527216,0.37720838820127045,0.24736092131071924,-0.605254527,0.6618663875979574,2.675711200018383,-0.414505466,4,50,-1063549.111,0.21974264435575622,1.3182810261151199,38.48993387491981,100,3.369434416365824,,,,
USDSGD CALL-upout  ATM  10W  H@5Δ,single,824,10000000,51527537.94359257,1648000,55889619.85,4362081.910150124,-9353277.181,40.41262136,108.4655352928473,0.2652889288528003,0.087249062,-0.986389821,0.6861552827259473,7.864328507282261,-0.598906221,4,50,-1396789.151,0.14786580678491845,1.2055251538245622,41.30274341618022,100,3.2766990291262137,,,,
USDSGD CALL-upout  ATM  3M  H@5Δ,single,811,10000000,57708710.065289766,1622000,59185068.52834489,1476358.4630551287,-12022149.25,37.60789149,102.55829399302954,0.088418089,-0.692726498,-4.116090166,2.0447524781695297,-2.951745723,-2.737478976,4,50,-3435507.303,0.039553678,1.0635433708204263,51.51336182176708,100,3.5758323057953145,,,,
USDSGD CALL-upout  45Δ  1M  H@5Δ,single,852,10000000,30036044.994507484,1704000,32745014.329073776,2708969.3345662975,-5054766.831,33.21596244131456,109.01906138128928,0.2818163229660308,0.066792588,-0.839952681,0.7911030202225796,11.844173839329567,-0.724310432,4,50,-1645821.099,0.164492547,1.2267714629372708,23.728518618621077,100,3.286384976525822,,,,
USDSGD CALL-upout  45Δ  6W  H@5Δ,single,844,10000000,34562198.36430961,1688000,38544828.43002435,3982630.065714741,-6113216.451,35.66350710900474,111.52308086347705,0.33605840598508696,0.20847999145859986,-0.540494822,0.6434207145801578,3.086246838742455,-0.434940723,4,50,-1976323.002,0.20165472947781377,1.2651845158907933,28.93268479482643,100,3.3175355450236967,,,,
USDSGD CALL-upout  45Δ  2M  H@5Δ,single,831,10000000,40647566.65030198,1662000,45100973.43,4453406.784061933,-7496819.786,36.702767749699156,110.9561460895688,0.31628481760360083,0.18124564447459526,-0.643530168,0.6498725257584076,3.5855897538519805,-0.468626881,4,50,-1296570.873,0.18656312389382093,1.2642429022620574,34.30887151960295,100,3.369434416365824,,,,
USDSGD CALL-upout  45Δ  10W  H@5Δ,single,824,10000000,43239541.74170783,1648000,45454674.50703105,2215132.7653232208,-8351977.401,37.98543689320388,105.12293302865086,0.15152933746490807,-0.063992308,-1.180832185,0.7131406853474984,-11.14416267,-0.777132993,4,50,-1360461.349,0.084090744,1.1144052114248086,37.898671402129004,100,3.2766990291262137,,,,
USDSGD CALL-upout  45Δ  3M  H@5Δ,single,811,10000000,48636269.29572275,1622000,48552448.07314705,-83821.22258,-10816446.48,35.26510480887793,99.82765696508085,-0.005687223,-0.928424458,-4.643519604,2.1952486044346764,-2.364488123,-3.123673063,4,50,-3178911.02,-0.002496011,0.9960906021423321,46.601649180167215,100,3.5758323057953145,,,,
USDSGD CALL-upout  40Δ  1M  H@5Δ,single,852,10000000,24447321.297056165,1704000,26422784.671364907,1975463.3743087428,-4343066.829,30.399061032863848,108.08049008848516,0.24031131127771704,0.010080475,-0.914083222,0.779341835,77.31201579847817,-0.76926136,4,50,-1414149.231,0.139609745,1.1919734761400402,20.384707764439312,100,3.286384976525822,,,,
USDSGD CALL-upout  40Δ  6W  H@5Δ,single,844,10000000,28077498.83207792,1688000,30918102.70145362,2840603.8693756964,-5363803.11,32.46445497630332,110.1170117978257,0.2799930841438213,0.14302032712684892,-0.644606121,0.6511755481473978,4.553027959234432,-0.508155221,4,50,-1955797.235,0.16392532895768144,1.2207682862658484,25.574029488255675,100,3.3175355450236967,,,,
USDSGD CALL-upout  40Δ  2M  H@5Δ,single,831,10000000,32956596.547946766,1662000,35765059.22314393,2808462.6751971594,-6641584.436,33.33333333333333,108.52170117478994,0.23206186531307496,0.078129397,-0.738533587,0.6448693209037898,8.253862818994277,-0.566739924,4,50,-1498736.999,0.13280287224685625,1.1923999502084885,30.441434741016955,100,3.369434416365824,,,,
USDSGD CALL-upout  40Δ  10W  H@5Δ,single,824,10000000,35033861.56716971,1648000,35078007.612286314,44146.04511661688,-7433195.798,33.00970873786408,100.12600964650149,0.003509433,-0.271156179,-1.467258512,0.7669756935557207,-2.82853851,-1.038131872,4,25,-1287714.446,0.001883016,1.0025323039542342,35.02573646961132,100,3.2766990291262137,,,,
