strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
RKO-BASKET  Call-UO  2M  40Δ/H@10Δ,rko_basket,2382,10000000.0,74826873.05828579,4764000.0,121599721.57560106,46772848.51731525,-7526002.747501787,29.47103274559194,162.508089147173,1.7928286139339458,1.6450633053466306,0.9901512932901277,0.6440047608832616,0.39147719044621426,1.001058544463369,4,100.0,2074356.2691289426,1.95182086841959,3.9092316798253512,23.159190114461385,100.0,23.299748110831235,,,,
RKO-BASKET  Call-UO  2M  40Δ/H@5Δ,rko_basket,2382,10000000.0,119161078.66935307,4764000.0,220548762.52823126,101387683.85887823,-13772001.563290492,38.58102434928632,185.08456367721186,2.097793363523376,1.9337837311233772,0.7098494765780892,1.129386295465097,0.5840292672278362,0.8043974356582801,4,100.0,3410537.6657727393,2.312057595263356,4.920579467542915,48.93603165119207,100.0,10.70528967254408,,,,
RKO-BASKET  Call-UO  2M  35Δ/H@20Δ,rko_basket,2382,10000000.0,12748243.36817488,4764000.0,13466555.477354135,718312.1091792553,-1947219.9074618001,8.102434928631402,105.63459677097534,0.2057574840103714,-0.39005091375436823,-1.8587019206328883,1.3598025541906913,-3.4862180967662524,-1.7498534679450595,4,50.0,-1184309.58055254,0.1158533767809565,1.171224233953104,8.83448666493293,100.0,48.36272040302267,,,,
RKO-BASKET  Call-UO  2M  35Δ/H@15Δ,rko_basket,2382,10000000.0,26720474.36524143,4764000.0,39895022.01037817,13174547.645136736,-2763395.045784667,15.74307304785894,149.30506646346998,1.3090549909814393,1.192616129010083,-0.18007110233601004,0.8862810727029148,0.7431402704896856,0.3063350563071682,4,75.0,-318460.9791059613,1.4972807727129593,2.869383341754355,10.570930621276773,100.0,36.48194794290512,,,,
RKO-BASKET  Call-UO  2M  35Δ/H@10Δ,rko_basket,2382,10000000.0,51557399.49316822,4764000.0,84175329.22859986,32617929.73543164,-6027636.658153079,24.391267842149457,163.26527337701313,1.6742462023240356,1.5277848015670608,0.7909703028941165,0.6888911325181026,0.4509084864645215,0.8388936690489581,4,100.0,1336965.7004680838,1.6994947889423258,3.691170249126172,19.780058275639874,100.0,23.299748110831235,,,,
RKO-BASKET  Call-UO  2M  35Δ/H@5Δ,rko_basket,2382,10000000.0,88564069.67512317,4764000.0,168242660.06283295,79678590.38770978,-11818418.49067296,33.41729638958858,189.96717368566317,1.9970650212816528,1.8198684646971675,0.5417397775607741,1.1571926818454965,0.6358661102675118,0.662675782851671,4,100.0,2289522.009814487,2.11735065625554,4.76885730130591,42.073825198717316,100.0,10.70528967254408,,,,
RKO-BASKET  Call-UO  2M  30Δ/H@20Δ,rko_basket,2382,10000000.0,7465846.573605526,4764000.0,4937440.777035833,-2528405.796569693,-2682049.6150849373,4.492023509655752,66.13370270012614,-1.6628337541864917,-3.1810926130785724,-6.053700846412446,2.5074996377845538,-0.7882510642649495,-5.688592250863126,4,0.0,-1480408.2516445797,-0.29606732486136333,0.29670669284602025,12.195860193346576,100.0,48.36272040302267,,,,
RKO-BASKET  Call-UO  2M  30Δ/H@15Δ,rko_basket,2382,10000000.0,15548363.058791015,4764000.0,21248462.032725587,5700098.97393457,-2122708.3776175827,10.831234256926953,136.6604442691589,0.9048775679922845,0.6549696526580946,-1.2381061998360392,1.1428188155112728,1.7448423921220115,-0.48784916285317825,4,75.0,-1244630.8040258184,0.8433397533494033,2.108393715778441,10.629834713599864,100.0,36.48194794290512,,,,
RKO-BASKET  Call-UO  2M  30Δ/H@10Δ,rko_basket,2382,10000000.0,33123556.584232286,4764000.0,52990650.198274225,19867093.61404194,-4539383.095668418,19.101595298068847,159.97874522779722,1.4568890033682043,1.3327594085188288,0.4267360816188494,0.7590955340324149,0.5695668169216235,0.5736638744864139,4,100.0,780727.2085720034,1.3745103424529566,3.184088507502494,16.801542051086567,100.0,23.299748110831235,,,,
RKO-BASKET  Call-UO  2M  30Δ/H@5Δ,rko_basket,2382,10000000.0,62782831.60542948,4764000.0,122126717.69494694,59343886.089517444,-10692237.846827187,28.253568429890848,194.5224746511519,1.8612563755927432,1.6719186240878579,0.33556435900541737,1.1771546361954082,0.704074121333282,0.4947639878924497,4,100.0,1436715.1057850812,1.7430822532190773,4.39380251628991,35.90828921202109,100.0,10.70528967254408,,,,
