strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
USDCNH CALL-upout  ATM  1M  H@5Δ,single,852,10000000.0,34144932.58725904,1704000.0,39551752.07765309,5406819.4903940465,-6582829.769064898,38.028169014084504,115.83491042653738,0.5528331961981606,-1.0820603160317492,-6.227752697163486,3.3108787757668483,-3.059791332066282,-4.392939091798597,4,50.0,-3518821.401128259,0.2520998048113725,1.4735347671292711,25.053387691620458,100.0,3.051643192488263,,,,
USDCNH PUT-downout  ATM  1M  H@5Δ,single,852,10000000.0,34590647.9019145,1704000.0,22930191.157640494,-11660456.744274002,-16391244.587599654,27.699530516431924,66.29014646577744,-1.4010954846149166,-0.9566831965346279,-3.5902578281702215,2.7752037771999127,-2.9008597488201646,-3.7318869737345404,4,25.0,-6581303.5112512,-0.2183468317560207,0.4064341666451117,115.12258490611447,100.0,2.699530516431925,,,,
USDCNH CALL-upout  ATM  6W  H@5Δ,single,844,10000000.0,39788116.8280393,1688000.0,45320096.330080815,5531979.502041508,-8776628.90676114,39.57345971563981,113.90359721207774,0.4012621943458575,-2.157955470660592,-9.285357086021223,4.372587386984959,-2.0262639551345445,-6.5305428576455515,4,50.0,-4983898.335858818,0.19510169551450657,1.3470332172738473,33.514341112267346,100.0,3.7914691943127963,,,,
USDCNH PUT-downout  ATM  6W  H@5Δ,single,844,10000000.0,40404081.19511161,1688000.0,25830000.406762987,-14574080.788348623,-18839060.541538246,25.710900473933652,63.92918646517346,-1.3393250776330794,-0.5030820217556976,-2.675289805539541,2.522604360639671,-5.014300355707556,-3.0256863823953686,4,25.0,-7647715.033002401,-0.2394584395906636,0.41612571976727936,131.0669233303279,100.0,2.7251184834123223,,,,
USDCNH CALL-upout  ATM  2M  H@5Δ,single,831,10000000.0,47784129.45152793,1662000.0,60957183.40728955,13173053.95576162,-12069388.283892302,40.91456077015644,127.56784335502927,0.7472232760091052,-1.9385567819418177,-10.661967440773966,5.291132147484816,-2.7294181923238705,-7.229688929426633,4,50.0,-6081207.928968473,0.3427770377713303,1.746739870949174,46.3234570715796,100.0,3.0084235860409145,,,,
USDCNH PUT-downout  ATM  2M  H@5Δ,single,831,10000000.0,48692646.15642102,1662000.0,31967447.39732807,-16725198.75909295,-23141859.57072072,27.557160048134776,65.65148933297924,-1.164671165826861,-0.4484362400082147,-2.1702975150022565,2.640726637123251,-5.888744935232881,-3.0891628771314656,4,25.0,-9319276.558335459,-0.2269778842924063,0.46918116699278983,154.15938867563003,100.0,1.9253910950661854,,,,
USDCNH CALL-upout  ATM  10W  H@5Δ,single,824,10000000.0,51251046.72642639,1648000.0,64423533.28674793,13172486.56032154,-13951739.585121645,39.68446601941748,125.70188786706179,0.6941624453856636,-1.6355895036559422,-9.540402868504037,4.840610102311917,-2.959550725589746,-6.476199605967859,4,50.0,-6902539.947286313,0.29934854272831557,1.645676127026215,54.22537025795619,100.0,3.5194174757281553,,,,
USDCNH PUT-downout  ATM  10W  H@5Δ,single,824,10000000.0,52308763.85712588,1648000.0,32873228.357919425,-19435535.49920646,-25486756.001691315,26.941747572815533,62.84459033998219,-1.3550557631024926,-0.2963316603862407,-2.574958988708533,3.2885102344392045,-11.097397524628107,-3.5848418948254452,4,25.0,-10413380.734245209,-0.24177962260323857,0.42085163369205486,168.16659750723827,100.0,2.5485436893203883,,,,
USDCNH CALL-upout  ATM  3M  H@5Δ,single,811,10000000.0,58680403.551871374,1622000.0,72662581.1360161,13982177.584144741,-18361394.25108952,36.744759556103574,123.82767796030065,0.5912146420757655,-1.4960520074326829,-9.064670957336403,4.588312308423006,-3.0669470617514376,-6.084364315855689,4,50.0,-7150886.327782943,0.24527107128655068,1.5393098208799845,72.56200824393541,100.0,4.68557336621455,,,,
USDCNH PUT-downout  ATM  3M  H@5Δ,single,811,10000000.0,60095687.990166575,1622000.0,37551901.74586122,-22543786.24430536,-30537969.162224043,27.743526510480887,62.48684889339451,-1.3550208544061153,-0.780914356459099,-4.264505983214992,3.8742909729975574,-4.961223904967966,-4.655205329456656,4,25.0,-12500476.474582609,-0.23777373276077327,0.4186385476699523,198.8492628466058,100.0,2.219482120838471,,,,
USDCNH CALL-upout  45Δ  1M  H@5Δ,single,852,10000000.0,28498312.034300998,1704000.0,32341883.862121463,3843571.8278204594,-6104937.687585134,34.037558685446015,113.48701573340301,0.44528110784347685,-1.3324524372365456,-6.623188977299583,3.416184484532415,-2.5638322157430613,-4.748636921768961,4,50.0,-3486275.744057987,0.19324000016520193,1.3671012487656553,23.93161530191803,100.0,3.051643192488263,,,,
USDCNH PUT-downout  45Δ  1M  H@5Δ,single,852,10000000.0,28840189.126026362,1704000.0,18334185.812262043,-10506003.313764323,-14635871.216266343,25.234741784037556,63.57165596988633,-1.4534614186377104,-1.0458467135782084,-3.4077033767592555,2.6353269381353006,-2.519802284523057,-3.681173651713509,4,25.0,-5679017.982151905,-0.22032420781379336,0.39803968132386885,101.1200490978255,100.0,2.699530516431925,,,,
USDCNH CALL-upout  45Δ  6W  H@5Δ,single,844,10000000.0,33244358.42578986,1688000.0,36702346.89991123,3457988.474121371,-8197755.113824764,35.308056872037916,110.40173021188093,0.2849105502561145,-2.2608005350716276,-8.94234310224682,4.184898839199458,-1.8510694660052662,-6.4456993742710855,4,50.0,-4936842.099717562,0.13056801988190248,1.2370755999667828,32.0580726511379,100.0,3.7914691943127963,,,,
USDCNH PUT-downout  45Δ  6W  H@5Δ,single,844,10000000.0,33718587.67792142,1688000.0,20693711.093545586,-13024876.584375834,-16667896.313807068,24.28909952606635,61.37182046653638,-1.3803695840461279,-0.6839373982093184,-2.6152689478135605,2.3383420051537995,-3.418941574588603,-3.022279403363118,4,25.0,-6448564.346707571,-0.24188060377870316,0.40471376940459575,113.42797323761027,100.0,2.7251184834123223,,,,
USDCNH CALL-upout  45Δ  2M  H@5Δ,single,831,10000000.0,40040583.72395307,1662000.0,50140226.49082039,10099642.766867323,-11404922.448795069,36.58243080625752,125.22351531260398,0.6412701064719591,-2.0404318221023905,-10.554214466796221,5.200610338481356,-2.5487792741454243,-7.2410421605837465,4,50.0,-6181222.705027227,0.2781148546912488,1.6241358652067437,44.952481934501975,100.0,3.0084235860409145,,,,
USDCNH PUT-downout  45Δ  2M  H@5Δ,single,831,10000000.0,40744452.560146816,1662000.0,26193864.720536657,-14550587.839610156,-20146386.59902008,25.872442839951866,64.2881744008448,-1.1523578634842189,-0.5931481922492245,-2.5517772005470603,2.5352892101349194,-4.274293074250255,-3.1284374023841437,4,25.0,-7769905.610099085,-0.22682654899012883,0.4692254260259332,130.75420473088025,100.0,1.9253910950661854,,,,
USDCNH CALL-upout  45Δ  10W  H@5Δ,single,824,10000000.0,43018888.74802837,1648000.0,53218951.09729621,10200062.349267833,-13011103.902511783,36.16504854368932,123.71065977322655,0.6038334919308986,-1.754833499533101,-9.537271439482504,4.791908363385015,-2.7306911821890636,-6.5467418629181156,4,50.0,-6884134.423392907,0.2485572452208052,1.5421275064340345,51.93752779858174,100.0,3.5194174757281553,,,,
USDCNH PUT-downout  45Δ  10W  H@5Δ,single,824,10000000.0,43840921.50815204,1648000.0,26556133.523419805,-17284787.984732233,-22587399.965284474,24.75728155339806,60.573848837738964,-1.3971430423387856,-0.5661684318187308,-3.2896490748443235,3.19932240241095,-5.650831488667796,-3.7654908342296807,4,25.0,-8737373.441423763,-0.24262500659193187,0.40945545640322384,144.9709034620446,100.0,2.5485436893203883,,,,
USDCNH CALL-upout  45Δ  3M  H@5Δ,single,811,10000000.0,49465657.667463526,1622000.0,61590406.55253869,12124748.88507516,-16709856.099636706,35.01849568434032,124.51144785455935,0.5701594362769359,-1.5173218289146264,-9.061171611618756,4.589932312027091,-3.025022262620693,-6.107254140941718,4,50.0,-6864555.954274066,0.23370995558469546,1.530341656783817,67.13577415812705,100.0,4.68557336621455,,,,
USDCNH PUT-downout  45Δ  3M  H@5Δ,single,811,10000000.0,50573573.87411609,1622000.0,29316423.35979133,-21257150.51432476,-28514809.37105386,24.907521578298397,57.96786960866866,-1.467504162600534,-1.2006532747083098,-5.834221274733432,4.3264049602485555,-3.6033758049755242,-5.527058234956865,4,25.0,-12843670.015228871,-0.24011082786308863,0.396386769971529,179.48559220491418,100.0,2.219482120838471,,,,
USDCNH CALL-upout  40Δ  1M  H@5Δ,single,852,10000000.0,23212917.315956995,1704000.0,25640975.557613403,2428058.24165641,-5460935.884792044,30.751173708920188,110.45994438616862,0.32970148472517885,-1.6001280140753957,-7.051079252265742,3.539346120413676,-2.211914352651854,-5.139474134489072,4,50.0,-3288139.6660701083,0.13646940105225858,1.2624423728372223,22.19339886197811,100.0,3.051643192488263,,,,
USDCNH PUT-downout  40Δ  1M  H@5Δ,single,852,10000000.0,23465300.339271605,1704000.0,14132499.036317933,-9332801.302953668,-12839635.148901433,22.065727699530516,60.22722416497579,-1.5174797887344507,-1.1299703772210166,-3.203729901371573,2.4831291530874213,-2.19751703508749,-3.613099530308438,4,25.0,-4782197.935523523,-0.2231015563583381,0.38395907707897925,87.2557997387081,100.0,2.699530516431925,,,,
USDCNH CALL-upout  40Δ  6W  H@5Δ,single,844,10000000.0,27019700.313860912,1688000.0,28603205.80752138,1583505.4936604695,-7324151.243310297,30.213270142180093,105.86055905604599,0.15352060878365462,-2.4888403805337136,-8.963372449248363,4.146078576766277,-1.6658676101507082,-6.63491895729999,4,50.0,-4638974.7293963,0.06692224288622285,1.121440571945426,29.392737432352643,100.0,3.7914691943127963,,,,
USDCNH PUT-downout  40Δ  6W  H@5Δ,single,844,10000000.0,27369736.43478079,1688000.0,16114051.452196911,-11255684.982583877,-14216169.89831582,21.563981042654028,58.87543524796084,-1.4049509780852003,-0.8716432533339779,-2.491960193872965,2.147099089739888,-2.4632773574824056,-3.018742343073866,4,25.0,-5198147.741325965,-0.2450741708683389,0.39735407348839313,94.36889203260637,100.0,2.7251184834123223,,,,
USDCNH CALL-upout  40Δ  2M  H@5Δ,single,831,10000000.0,32469775.13722004,1662000.0,39335748.05966872,6865972.922448681,-10343962.643715158,31.40794223826715,121.14573597578824,0.505720133113643,-2.169479292449373,-10.399547917540579,5.070979932069962,-2.3374179922891787,-7.240459224519335,4,50.0,-5922720.6107087415,0.20846140127879953,1.469632113711569,41.92640721779036,100.0,3.0084235860409145,,,,
USDCNH PUT-downout  40Δ  2M  H@5Δ,single,831,10000000.0,32989179.411020797,1662000.0,20719171.16046916,-12270008.250551637,-16998385.511338606,23.706377858002405,62.80596101625808,-1.1384866063412482,-0.8126811161740398,-3.279316395712321,2.483900067799785,-3.0564264609636203,-3.296581183973825,4,25.0,-6211638.466238581,-0.22669800076304295,0.4668282700939723,107.18134100819252,100.0,1.9253910950661854,,,,
USDCNH CALL-upout  40Δ  10W  H@5Δ,single,824,10000000.0,34857391.35434958,1648000.0,41963652.50975016,7106261.155400569,-11579969.195858248,32.40291262135923,120.38666945314549,0.4899898252475511,-1.8972608025096327,-9.532695659520869,4.716255287196753,-2.4858233938941074,-6.613516089706385,4,50.0,-6357072.537615858,0.19456804052753396,1.4271447585300538,47.39011159320072,100.0,3.5194174757281553,,,,
USDCNH PUT-downout  40Δ  10W  H@5Δ,single,824,10000000.0,35463914.59689726,1648000.0,20616080.323819857,-14847834.273077402,-19354199.766835723,22.208737864077673,58.132556876909355,-1.442289279805987,-0.9330679907567643,-4.328272648173305,3.216287806227146,-3.4470026172675556,-4.14935579698391,4,25.0,-7680654.8687932445,-0.24323475930036356,0.39722090153579975,121.08294840883303,100.0,2.5485436893203883,,,,
USDCNH CALL-upout  40Δ  3M  H@5Δ,single,811,10000000.0,40025755.199223965,1622000.0,50253216.0693042,10227460.870080225,-14133125.719633065,32.92231812577066,125.5521996254015,0.5566545429473331,-1.539471645920857,-9.06171487178788,4.5819168368021765,-2.976291800464722,-6.121388482723034,4,50.0,-5814234.384655911,0.2330809472622572,1.5346749051269302,57.46728003614483,100.0,4.68557336621455,,,,
USDCNH PUT-downout  40Δ  3M  H@5Δ,single,811,10000000.0,40842970.82535171,1622000.0,21945662.444118388,-18897308.38123332,-25257511.217334997,21.57829839704069,53.73179766467052,-1.5715215902263422,-1.905446074041269,-8.25678252791791,5.100765465171443,-2.676940342034034,-7.006211539212712,4,25.0,-11966167.407644838,-0.24098308832884616,0.37528664290979485,155.5450539460357,100.0,2.219482120838471,,,,
USDCNH CALL-upout  35Δ  1M  H@5Δ,single,852,10000000.0,18478395.532546256,1704000.0,19618993.091616932,1140597.5590706756,-4705165.8736318685,26.408450704225352,106.17260063008027,0.18878314940542235,-1.8923148119669648,-7.369835349360803,3.6202369898110933,-1.913126170612194,-5.512551801778058,4,50.0,-2976635.382104065,0.07440476727273573,1.1441295775069686,19.842820944753143,100.0,3.051643192488263,,,,
USDCNH PUT-downout  35Δ  1M  H@5Δ,single,852,10000000.0,18657592.0769908,1704000.0,10551727.558105232,-8105864.518885571,-10950087.023075236,19.600938967136152,56.554605302567374,-1.5909151530284251,-1.2223906743344388,-2.9929807343127592,2.2728701259813358,-1.859364746232915,-3.4952608003157746,4,25.0,-3881394.201662157,-0.2272087399841187,0.3667153618929812,73.25796831173606,100.0,2.699530516431925,,,,
USDCNH CALL-upout  35Δ  6W  H@5Δ,single,844,10000000.0,21444013.061762415,1688000.0,21183535.404010694,-260477.6577517204,-6341698.344493926,25.59241706161137,98.785312912273,-0.031040403941753215,-2.80560566687052,-9.039970766855424,4.130460826489576,-1.4722171669609043,-6.936066493360096,4,50.0,-4215846.093938368,-0.012713733836815216,0.9771749957757008,26.462432657019097,100.0,3.7914691943127963,,,,
USDCNH PUT-downout  35Δ  6W  H@5Δ,single,844,10000000.0,21692511.57926941,1688000.0,12225865.27686339,-9466646.302406019,-11820937.823877752,18.838862559241708,56.35984211504176,-1.4193973575643934,-1.0685914530419247,-2.6863915601609865,2.003742980510926,-1.8751254043881185,-3.072334433552851,4,25.0,-4091095.2541444195,-0.2478862487492479,0.38907217498701263,76.34754852050415,100.0,2.7251184834123223,,,,
USDCNH CALL-upout  35Δ  2M  H@5Δ,single,831,10000000.0,25688891.81984003,1662000.0,29871153.063452084,4182261.243612054,-8802988.63248444,28.279181708784595,116.28042685898198,0.36989083518411175,-2.292023534748436,-10.294873603528796,4.947410762648526,-2.158534014874998,-7.239434297396962,4,50.0,-5186202.434004701,0.149207799754341,1.329384298663087,37.12981338938842,100.0,3.0084235860409145,,,,
USDCNH PUT-downout  35Δ  2M  H@5Δ,single,831,10000000.0,26057544.749667555,1662000.0,15923303.29991029,-10134241.449757263,-13947700.944110539,19.855595667870034,61.10822586273574,-1.1310887279755675,-1.1963307298788282,-4.600493708995055,2.6577742241340125,-2.221604910544435,-3.8541049540128407,4,25.0,-5808478.803735047,-0.22819132499036024,0.4577189098946693,85.64941689894388,100.0,1.9253910950661854,,,,
USDCNH CALL-upout  35Δ  10W  H@5Δ,single,824,10000000.0,27547834.166062303,1648000.0,31963297.948445,4415463.782382697,-9639641.191899184,29.126213592233007,116.02835183254567,0.3641295125927413,-2.024627733555211,-9.526240666373916,4.609918575459638,-2.2769215787460846,-6.634546309014849,4,50.0,-5303855.723850442,0.14522895203516326,1.3168834663377178,40.896645952983576,100.0,3.5194174757281553,,,,
USDCNH PUT-downout  35Δ  10W  H@5Δ,single,824,10000000.0,27978271.741960928,1648000.0,15490368.420721445,-12487903.321239483,-16185612.142269308,18.567961165048544,55.365708659872226,-1.4948305401071031,-1.4289982805510086,-5.760559042311527,3.4252866580532126,-2.3969844503468916,-4.854284938604222,4,25.0,-6986434.5639444655,-0.24462348231410364,0.3859409841515828,99.15795819637879,100.0,2.5485436893203883,,,,
USDCNH CALL-upout  35Δ  3M  H@5Δ,single,811,10000000.0,31572390.250706207,1622000.0,39512940.43770267,7940550.1869964665,-11360365.844539654,30.826140567200987,125.15029785183546,0.5175590006845553,-1.5938858425711202,-9.06238768078463,4.544472355956966,-2.851190615148581,-6.138358198528087,4,50.0,-4564963.132140274,0.22513107628695356,1.5073534012309524,47.100757834501024,100.0,4.68557336621455,,,,
USDCNH PUT-downout  35Δ  3M  H@5Δ,single,811,10000000.0,32152199.08772275,1622000.0,15858706.253455542,-16293492.8342672,-21654012.115698252,18.988902589395806,49.32386183037525,-1.69678638069658,-2.90813527099039,-11.173909700015038,6.116156670611247,-2.103119731610125,-9.024291941601636,4,25.0,-10192261.538670048,-0.2423555605704585,0.34848232511427774,132.93411281350984,100.0,2.219482120838471,,,,
USDCNH CALL-upout  30Δ  1M  H@5Δ,single,852,10000000.0,14256820.658566413,1704000.0,14266290.525352549,9469.866786133964,-4123348.376238017,21.830985915492956,100.06642341243483,0.0019901803019720487,-2.257554966726799,-7.508751171836102,3.631405415423534,-1.6085568098874083,-5.888960382150333,4,50.0,-2603955.3002038663,0.000704915570654502,1.0014253620327567,18.296887482650014,100.0,3.051643192488263,,,,
USDCNH PUT-downout  30Δ  1M  H@5Δ,single,852,10000000.0,14377057.939980002,1704000.0,7550014.9950870145,-6827042.944892989,-9008199.77683613,15.492957746478872,52.51432543852928,-1.6890106264206501,-1.3528857591249148,-2.806094183861599,2.061695678648413,-1.5239244442797422,-3.414581437773328,4,25.0,-3038956.3123192685,-0.23261509237396863,0.3413694537448281,59.14672189202496,100.0,2.699530516431925,,,,
USDCNH CALL-upout  30Δ  6W  H@5Δ,single,844,10000000.0,16472463.656857574,1688000.0,14826922.82734959,-1645540.8295079835,-5289848.037260651,20.734597156398106,90.01035386213806,-0.25616164209305275,-3.343370394696101,-9.2885450434289,4.2717132765774934,-1.2776667770206105,-7.615083671273594,4,50.0,-3694942.239480967,-0.09628833648717759,0.8271636784605442,22.952294244643817,100.0,3.7914691943127963,,,,
USDCNH PUT-downout  30Δ  6W  H@5Δ,single,844,10000000.0,16639180.749853207,1688000.0,8861157.853362229,-7778022.896490978,-9562137.894857382,15.639810426540285,53.25477249497638,-1.4374966997868528,-1.2891151827534233,-3.4055991928245732,1.965940900879058,-1.5250312207788923,-3.255056083632481,4,25.0,-3135654.8820495284,-0.2517806974475729,0.3886579337088638,59.814490295502836,100.0,2.7251184834123223,,,,
USDCNH CALL-upout  30Δ  2M  H@5Δ,single,831,10000000.0,19643023.650538653,1662000.0,21692149.050878853,2049125.4003401953,-6901056.531073327,22.623345367027678,110.43182270100257,0.22960813433573968,-2.4104749458708064,-10.254651314531026,4.839643303543471,-2.007755074091884,-7.250118249414277,4,50.0,-4095307.4552746704,0.09325313944270958,1.194119215885042,30.731659740556797,100.0,3.0084235860409145,,,,
USDCNH PUT-downout  30Δ  2M  H@5Δ,single,831,10000000.0,19890300.998353057,1662000.0,11640987.068358362,-8249313.929994691,-11198047.487138933,16.365824308062578,58.52594724093042,-1.1382989927166567,-1.889706702974388,-7.105549634684837,3.398349153464699,-1.7983474092120835,-5.288055856439087,4,25.0,-5225146.959510642,-0.2313588069752808,0.4524342269932929,66.93906076593275,100.0,1.9253910950661854,,,,
USDCNH CALL-upout  30Δ  10W  H@5Δ,single,824,10000000.0,21030805.162375912,1648000.0,23027927.6233745,1997122.4609985906,-7503001.707816247,23.90776699029126,109.4961768966004,0.2053873994914574,-2.1676801838167865,-9.516649873418066,4.471766569012531,-2.062927272388853,-6.6394467528293175,4,50.0,-4052495.457804601,0.08439318865558065,1.1794896507435246,33.67334090405782,100.0,3.5194174757281553,,,,
USDCNH PUT-downout  30Δ  10W  H@5Δ,single,824,10000000.0,21319495.297624648,1648000.0,11064598.188972058,-10254897.108652592,-13121729.073827257,16.50485436893204,51.89896868808541,-1.5655875626962932,-1.9823399463991267,-7.118581135666992,3.700743887229244,-1.8668563350859964,-5.683083833628371,4,25.0,-5941753.048622171,-0.24778669680621454,0.3644760875806521,79.59937100801635,100.0,2.5485436893203883,,,,
USDCNH CALL-upout  30Δ  3M  H@5Δ,single,811,10000000.0,24036235.3416051,1622000.0,29052736.103157163,5016500.761552062,-8714379.603836048,25.524044389642413,120.87057598769985,0.41031952400046,-1.7196549260417693,-9.063259236222189,4.457847299412489,-2.592291762669722,-6.177502225454258,4,50.0,-3484166.6478038444,0.1854135966436133,1.3999827200840542,37.734210367930714,100.0,4.68557336621455,,,,
USDCNH PUT-downout  30Δ  3M  H@5Δ,single,811,10000000.0,24425014.222133957,1622000.0,10954264.382550096,-13470749.839583859,-17722887.782028787,15.413070283600494,44.848548635125624,-1.833341522874073,-3.682974040589811,-12.182410383291892,6.510198934452355,-1.767647249940914,-10.193172975042167,4,25.0,-7946134.802400781,-0.24481298738984644,0.32039119836474816,110.06444720250461,100.0,2.219482120838471,,,,
USDCNH CALL-upout  25Δ  1M  H@5Δ,single,852,10000000.0,10530425.519796658,1704000.0,9620332.734172538,-910092.7856241211,-4162901.8780559255,17.253521126760564,91.35749278209893,-0.25218567192519903,-2.9103849042534105,-7.53580590702198,3.6809223871639194,-1.264754494082346,-6.59130729141733,4,25.0,-2217258.4882555767,-0.06710158218016368,0.8308000552285334,19.86524503454202,100.0,3.051643192488263,,,,
USDCNH PUT-downout  25Δ  1M  H@5Δ,single,852,10000000.0,10604419.406379934,1704000.0,5233118.608660247,-5371300.797719689,-6935943.564837572,12.910798122065728,49.34846886112262,-1.7572580541978524,-1.5031562658494226,-2.63766751351029,1.8703890804740335,-1.2443078094858555,-3.373545346323456,4,25.0,-2242495.2005757303,-0.23769343473408214,0.3287191090763291,44.61664154392147,100.0,2.699530516431925,,,,
USDCNH CALL-upout  25Δ  6W  H@5Δ,single,844,10000000.0,12084012.20699826,1688000.0,9562176.921092266,-2521835.2859059954,-4624463.262810366,15.402843601895736,79.13081149946608,-0.5590543168301446,-4.172845100646352,-9.382230217277868,4.632999548622989,-1.110273551228959,-8.805844649269341,4,50.0,-3003033.185056391,-0.16879656352928196,0.6687744416111966,21.440170888934947,100.0,3.7914691943127963,,,,
USDCNH PUT-downout  25Δ  6W  H@5Δ,single,844,10000000.0,12186598.085377805,1688000.0,6159028.588706787,-6027569.496671018,-7276596.349958835,12.322274881516588,50.539359266280805,-1.44449056802476,-1.4613664619784488,-3.82750059172086,1.9159772361847236,-1.3110860869153975,-3.3773436981631724,4,25.0,-2641762.467696553,-0.2564024433786205,0.38717919728227695,44.23712496251437,100.0,2.7251184834123223,,,,
USDCNH CALL-upout  25Δ  2M  H@5Δ,single,831,10000000.0,14306311.770679187,1662000.0,14424876.060475156,118564.28979596798,-5103353.335060953,17.56919374247894,100.82875510960811,0.018273126658968308,-2.6231566769964223,-10.192285364998533,4.679917704690257,-1.7840786048848885,-7.303074381686679,4,50.0,-3097293.3511712193,0.007296402373700447,1.0140260559329128,24.305587596634215,100.0,3.0084235860409145,,,,
USDCNH PUT-downout  25Δ  2M  H@5Δ,single,831,10000000.0,14458439.646472838,1662000.0,8198157.54968424,-6260282.096788597,-8477067.821245646,13.116726835138387,56.70153730374491,-1.1149045276867922,-2.6705797398616156,-9.90475674693832,4.427380596247419,-1.6578350124369765,-7.097960336109034,4,25.0,-4180222.2497527865,-0.23193097604748933,0.4514957918354276,49.9672735864029,100.0,1.9253910950661854,,,,
USDCNH CALL-upout  25Δ  10W  H@5Δ,single,824,10000000.0,15278273.101002729,1648000.0,15089550.847213335,-188722.25378939323,-5540405.122247396,17.354368932038835,98.76476711378456,-0.02572686824941384,-2.387837695472243,-9.501364825453779,4.28943655088093,-1.7963685551218367,-6.677274246353173,4,50.0,-2992027.9292531055,-0.0107998901422252,0.9796302255452694,26.91145732013319,100.0,3.5194174757281553,,,,
USDCNH PUT-downout  25Δ  10W  H@5Δ,single,824,10000000.0,15455861.625447592,1648000.0,7470351.363976939,-7985510.261470653,-10033019.395146217,13.834951456310678,48.33345137923103,-1.6397189136615342,-2.734458228285703,-8.551685449452357,4.112948499164575,-1.5041182405419593,-6.847406727450277,4,25.0,-4543882.283054665,-0.25235317070184543,0.3335695885175126,61.4422524157561,100.0,2.5485436893203883,,,,
USDCNH CALL-upout  25Δ  3M  H@5Δ,single,811,10000000.0,17384432.452441238,1622000.0,19249521.80289175,1865089.3504505106,-6348474.321927226,19.482120838471022,110.72850296121462,0.20423917241935433,-1.9525509042162827,-9.06442398481328,4.29655671807621,-2.200483843365286,-6.249107622292493,4,25.0,-2670172.8954010927,0.09462533826903229,1.190465518242264,29.669710970287646,100.0,4.68557336621455,,,,
USDCNH PUT-downout  25Δ  3M  H@5Δ,single,811,10000000.0,17623537.928118713,1622000.0,7129648.233576316,-10493889.694542397,-13584935.99845783,12.083847102342787,40.455260814576945,-1.9807792122783423,-4.665400576169212,-13.040530859739023,6.886934723915782,-1.4761722196147806,-11.552335300084994,4,25.0,-5780278.090962777,-0.24880326096984182,0.3002152470437537,85.4068549265299,100.0,2.219482120838471,,,,
USDCNH CALL-upout  ATM  1M  H@5Δ  [Spot > 50DMA],single,422,10000000.0,18140968.74051657,844000.0,21894740.575512834,3753771.8349962654,-3188193.8588947947,41.943127962085306,120.6922347350309,0.5805520370644371,-0.15753928162023262,-1.732050807568877,1.5249143436857346,-9.679581676408326,-1.6824536253059672,4,50.0,-2138918.4267033716,0.37690138270080353,1.6606141549006712,11.231318923101128,100.0,4.028436018957346,,,,
USDCNH PUT-downout  ATM  1M  H@5Δ  [Spot > 50DMA],single,422,10000000.0,18393444.14639989,844000.0,10211531.919286005,-8181912.227113885,-10540236.414964402,23.696682464454977,55.517236674158646,-1.497734439436981,-1.146476532463578,-4.165595407356613,2.539571057578164,-2.215109499119942,-3.686047590041742,4,50.0,-5669482.6175090335,-0.24849007336407775,0.28183923163468055,69.68865774455693,100.0,4.265402843601896,,,,
USDCNH CALL-upout  ATM  6W  H@5Δ  [Spot > 50DMA],single,420,10000000.0,21208771.03152424,840000.0,23555656.85861904,2346885.827094799,-3904405.632307511,41.66666666666667,111.06563800234555,0.26446577129494825,-0.3807357026352339,-1.5897929093957337,1.205417735838073,-3.1660223285992455,-1.586153438473307,4,50.0,-2668209.3990370706,0.19343336847367323,1.2723277661900783,13.536680234258595,100.0,5.714285714285714,,,,
USDCNH PUT-downout  ATM  6W  H@5Δ  [Spot > 50DMA],single,420,10000000.0,21557579.151491042,840000.0,12097226.566963114,-9460352.584527923,-11900434.67245311,21.666666666666668,56.115886120387536,-1.2966039870822093,-0.607260620742067,-2.4395301759962527,1.7073627959766509,-2.8115816136575247,-2.314623416718718,4,50.0,-6082155.397448803,-0.2558225721397444,0.33589313337838805,78.53344321906577,100.0,3.571428571428571,,,,
USDCNH CALL-upout  ATM  2M  H@5Δ  [Spot > 50DMA],single,419,10000000.0,25791900.14970555,838000.0,33829821.34892161,8037921.1992160585,-4710831.494314893,44.1527446300716,131.16451735839954,0.7525918233713255,0.8013329904619956,-0.57321212655346,1.1003018896553283,1.3730894681135828,-0.2989688991933327,4,50.0,-1976015.5497746193,0.6257157121207828,1.8868755484599862,16.274706347662054,100.0,4.77326968973747,,,,
USDCNH PUT-downout  ATM  2M  H@5Δ  [Spot > 50DMA],single,419,10000000.0,26311715.519249227,838000.0,17402642.658499643,-8909072.860749587,-10260976.026228482,25.059665871121716,66.14028129700684,-0.8940086286177689,-0.8819844781945378,-1.6116596382986668,0.5208237374350196,-0.5905134957716823,-1.4028082156295576,4,25.0,-6155133.659250967,-0.3184012206249997,0.49271665045630914,76.62293098128957,100.0,1.431980906921241,,,,
