strategy_name,strategy_type,period_type,period_end,pnl_usd,equity_usd,drawdown_usd
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,monthly,2025-12-31,1588532.3615125355,6239577.474461902,-4315987.8944512345
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,monthly,2026-01-31,-1550375.8429161215,4689201.631545781,-5866363.737367355
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,monthly,2026-02-28,-2017870.2742574147,2671331.357288366,-7884234.01162477
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,monthly,2026-03-31,383692.6891731687,3055024.0464615347,-7500541.322451602
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,monthly,2026-04-30,533960.141018053,3588984.187479588,-6966581.181433548
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,monthly,2026-05-31,-715234.5190515312,2873749.668428057,-7681815.70048508
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,annual,2023-12-31,3618736.5769477542,3618736.5769477524,-5186266.078649169
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,annual,2024-12-31,3348186.153140642,6966922.730088393,-1838079.925508528
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,annual,2025-12-31,-727345.2556264874,6239577.474461902,-4315987.8944512345
BASKET  Call-UO  6W  40Δ/H@5Δ,eko_basket,annual,2026-12-31,-3365827.806033846,2873749.668428057,-7681815.70048508
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-02-28,-148862.01480497047,-148862.01480497041,-54919.90838895597
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-03-31,1650011.6382276504,1501149.6234226802,-501266.13931255345
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-04-30,-2195629.7479293956,-694480.1245067155,-2696895.8872419493
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-05-31,707691.515271051,13211.39076433541,-1989204.3719708982
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-06-30,-130316.52948557063,-117105.13872123521,-2119520.9014564687
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-07-31,1131595.2631537805,1014490.1244325454,-987925.6383026883
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-08-31,2952594.249632812,3967084.3740653577,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-09-30,2636814.649679937,6603899.023745296,-33684.590422620066
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-10-31,995189.3866603528,7599088.41040565,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-11-30,-1700613.0139982833,5898475.396407367,-1742825.4276576322
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2023-12-31,-1787123.0122014694,4111352.3842058964,-3529948.4398591025
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-01-31,-1081399.0519100907,3029953.3322958048,-4611347.491769195
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-02-29,1898175.7590510002,4928129.091346803,-2713171.7327181958
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-03-31,-532054.8512851602,4396074.2400616435,-3245226.5840033554
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-04-30,1858795.4386996012,6254869.678761245,-1386431.1453037541
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-05-31,-99548.45029441835,6155321.228466828,-1485979.5955981705
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-06-30,-471602.3827113055,5683718.84575552,-1957581.9783094786
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-07-31,676169.3485210921,6359888.194276613,-1281412.6297883857
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-08-31,-1002475.7440137133,5357412.4502628995,-2283888.3738020994
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-09-30,-1725526.9180307349,3631885.5322321653,-4009415.2918328336
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-10-31,-1010458.1900216923,2621427.3422104735,-5019873.481854525
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-11-30,1574046.3741742116,4195473.716384685,-3445827.107680314
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2024-12-31,5025148.061869037,9220621.778253723,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-01-31,2563070.6052417564,11783692.383495478,-467557.0662307609
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-02-28,-1473802.7503445721,10309889.63315091,-1941359.8165753298
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-03-31,-1587845.950524383,8722043.682626523,-3529205.767099716
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-04-30,-234972.1986152474,8487071.48401128,-3764177.9657149594
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-05-31,-2115332.586724001,6371738.897287279,-5879510.5524389595
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-06-30,-1896928.5083297098,4474810.388957569,-7776439.0607686695
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-07-31,-2326129.711550778,2148680.6774067925,-10102568.772319447
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-08-31,4402760.019596117,6551440.697002909,-5699808.75272333
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-09-30,1228490.1144054774,7779930.811408386,-4471318.638317853
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-10-31,1075611.8106157435,8855542.622024128,-3395706.8277021106
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-11-30,2622742.224448434,11478284.846472563,-772964.6032536756
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2025-12-31,1412260.1815229403,12890545.027995503,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-01-31,-786531.7529478371,12104013.275047667,-786531.7529478353
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-02-28,-1374239.5032337494,10729773.771813916,-2160771.2561815865
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-03-31,590166.949929697,11319940.72174361,-1570604.3062518928
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-04-30,474642.671948005,11794583.39369161,-1095961.634303892
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,monthly,2026-05-31,-452831.71581563284,11341751.677875975,-1548793.3501195274
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2023-12-31,4111352.3842058945,4111352.3842058964,-3529948.4398591025
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2024-12-31,5109269.394047827,9220621.778253723,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2025-12-31,3669923.249741778,12890545.027995503,0.0
BASKET  Call-UO  6W  40Δ/H@10Δ,eko_basket,annual,2026-12-31,-1548793.3501195174,11341751.677875975,-1548793.3501195274
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-02-28,-57396.560569721085,-57396.56056972107,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-03-31,1421150.1561406562,1363753.5955709354,-280227.79559687385
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-04-30,-1460182.7218516576,-96429.12628072241,-1740410.5174485317
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-05-31,804056.6088420001,707627.4825612778,-936353.9086065314
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-06-30,494832.6945706146,1202460.1771318926,-441521.2140359166
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-07-31,618910.904563823,1821371.0816957154,-43102.59625534108
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-08-31,861866.1305193842,2683237.2122150995,-61453.53952950705
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-09-30,1900643.8403906345,4583881.052605733,-1322.9706253698096
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-10-31,1641522.643657349,6225403.696263081,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-11-30,-1104121.5063393097,5121282.189923771,-1199581.7228606706
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2023-12-31,-1246879.9541608598,3874402.235762911,-2446461.6770215305
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-01-31,-421401.7991606809,3453000.4366022293,-2867863.476182212
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-02-29,1717079.3290539465,5170079.765656177,-1150784.1471282644
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-03-31,-362090.75148199976,4807989.01417418,-1512874.8986102613
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-04-30,1380802.1391272426,6188791.15330142,-132072.75948302168
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-05-31,65693.20425439361,6254484.357555813,-496526.5696823513
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-06-30,-205845.97200084076,6048638.385554974,-702372.5416831905
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-07-31,1086569.583543337,7135207.96909831,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-08-31,-530474.1470462381,6604733.822052075,-619898.2753473595
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-09-30,-1201334.6451525758,5403399.176899497,-1821232.9204999367
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-10-31,-336733.59817611426,5066665.578723383,-2157966.518676051
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-11-30,1394149.6633390547,6460815.242062437,-763816.8553369967
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2024-12-31,4991741.175700932,11452556.41776337,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-01-31,1969870.303718603,13422426.721481973,-255862.73392653652
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-02-28,-966491.7557705606,12455934.96571141,-1222354.4896971006
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-03-31,-970203.072306625,11485731.893404786,-2192557.5620037243
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-04-30,384090.541348085,11869822.434752868,-1808467.0206556413
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-05-31,-1443245.6193141527,10426576.815438716,-3251712.639969794
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-06-30,-1067955.62265003,9358621.192788687,-4319668.262619823
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-07-31,-1487055.426751474,7871565.766037212,-5806723.689371298
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-08-31,1372703.7784067935,9244269.544444004,-4434019.910964506
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-09-30,718511.9329007517,9962781.477344755,-3715507.9780637547
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-10-31,711118.7890057801,10673900.266350536,-3004389.189057974
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-11-30,2376571.2446508277,13050471.511001363,-627817.9444071464
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2025-12-31,1428920.596043476,14479392.107044837,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-01-31,-209220.6377975276,14270171.46924731,-254511.89579729177
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-02-28,-1046025.1830028383,13224146.286244469,-1300537.0788001325
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-03-31,438608.6382485635,13662754.924493032,-861928.4405515697
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-04-30,338831.66350482916,14001586.587997861,-523096.77704674006
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,monthly,2026-05-31,-254401.31197048235,13747185.27602738,-777498.0890172217
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2023-12-31,3874402.2357629137,3874402.235762911,-2446461.6770215305
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2024-12-31,7578154.182000457,11452556.41776337,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2025-12-31,3026835.689281475,14479392.107044837,0.0
BASKET  Call-UO  6W  40Δ/H@15Δ,eko_basket,annual,2026-12-31,-732206.8310174556,13747185.27602738,-777498.0890172217
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-02-28,-67622.90768423966,-67622.90768423966,-63060.56623603283
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-03-31,32711.49223612831,-34911.415448111366,-56347.80733940813
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-04-30,-487698.5789226823,-522609.99437079375,-544046.3862620905
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-05-31,627340.3260792099,104730.33170841624,-30832.045528241506
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-06-30,284282.06922668905,389012.4009351054,0.0
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-07-31,273772.6878091284,662785.0887442338,-32783.8566528972
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-08-31,91161.25434683282,753946.3430910668,-31131.234520200174
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-09-30,228240.96285103224,982187.3059420991,0.0
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-10-31,1451736.6431004496,2433923.949042549,-5514.334069113713
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-11-30,-486623.2689084466,1947300.6801341027,-501365.9182847566
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2023-12-31,-533145.7245240284,1414154.9556100743,-1034511.642808785
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-01-31,10432.26987724108,1424587.225487315,-1024079.3729315442
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-02-29,751871.3045608959,2176458.5300482106,-272208.06837064866
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-03-31,11609.574653162606,2188068.1047013733,-260598.49371748604
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-04-30,32998.26865959016,2221066.3733609635,-227600.22505789576
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-05-31,-222161.1402230031,1998905.233137961,-449761.3652808983
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-06-30,-262469.1219082387,1736436.1112297224,-712230.4871891369
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-07-31,483973.0885521051,2220409.1997818267,-228257.3986370326
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-08-31,-152559.19083875944,2067850.0089430674,-380816.5894757919
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-09-30,-508713.9088716975,1559136.10007137,-889530.4983474894
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-10-31,93923.621346628,1653059.7214179982,-795606.8770008611
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-11-30,460406.7050527409,2113466.4264707393,-335200.17194812
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2024-12-31,1219675.7411060357,3333142.1675767764,-9321.495028529316
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-01-31,329135.03473980515,3662277.202316582,-51754.559233181644
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-02-28,-297244.1330498813,3365033.0692667007,-348998.6922830632
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-03-31,-153978.13305671778,3211054.9362099837,-502976.8253397802
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-04-30,146726.97467975228,3357781.910889736,-356249.85066002794
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-05-31,-554899.831102158,2802882.079787578,-911149.6817621859
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-06-30,-704834.1484343295,2098047.931353248,-1615983.8301965157
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-07-31,-377402.58960022836,1720645.3417530197,-1993386.4197967441
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-08-31,846786.712111004,2567432.0538640227,-1146599.7076857411
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-09-30,642994.2689844717,3210426.3228484932,-503605.4387012706
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-10-31,438168.74692004407,3648595.069768536,-65436.69178122794
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-11-30,-98115.33169780823,3550479.738070728,-163552.02347903606
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2025-12-31,-175545.96428291337,3374933.7737878147,-339097.9877619492
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-01-31,44401.793457959095,3419335.567245774,-294696.1943039899
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-02-28,-403449.90851562895,3015885.658730145,-698146.1028196188
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-03-31,280833.09199307114,3296718.750723216,-417313.01082654763
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-04-30,50693.24286102207,3347411.993584238,-366619.76796552585
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,monthly,2026-05-31,-105276.86058568876,3242135.132998549,-471896.62855121493
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2023-12-31,1414154.9556100734,1414154.9556100743,-1034511.642808785
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2024-12-31,1918987.2119667006,3333142.1675767764,-9321.495028529316
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2025-12-31,41791.606211040744,3374933.7737878147,-339097.9877619492
BASKET  Call-UO  6W  40Δ/H@25Δ,eko_basket,annual,2026-12-31,-132798.6407892654,3242135.132998549,-471896.62855121493
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-02-28,-129446.97496428332,-129446.97496428329,-102079.89750872072
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-03-31,415839.8479512694,286392.8729869862,-176707.57617195894
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-04-30,-642399.6900218687,-356006.8170348825,-819107.2661938276
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-05-31,318861.868932606,-37144.948102276416,-500245.39726122154
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-06-30,69535.34658009288,32390.398477816485,-430710.05068112863
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-07-31,229808.18057270156,262198.57905051805,-200901.87010842707
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-08-31,147556.44759010564,409755.02664062375,-53345.42251832137
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-09-30,451595.3152061037,861350.3418467276,-9839.579797029612
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-10-31,798500.4437912815,1659850.7856380097,0.0
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-11-30,-470780.3060526689,1189070.4795853407,-540460.0859191644
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2023-12-31,-557927.1205385943,631143.3590467467,-1098387.2064577583
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-01-31,-28641.06793460122,602502.2911121455,-1127028.2743923594
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-02-29,727955.1984347003,1330457.4895468457,-399073.0759576594
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-03-31,-221251.70130192986,1109205.7882449154,-620324.7772595896
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-04-30,42011.62131001898,1151217.4095549346,-578313.1559495705
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-05-31,-86079.6223213802,1065137.7872335545,-664392.7782709505
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-06-30,-298708.16797892563,766429.6192546288,-963100.9462498763
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-07-31,364484.5510056,1130914.1702602287,-598616.3952442764
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-08-31,-200103.1531315612,930811.0171286673,-798719.5483758377
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-09-30,-544329.5448153256,386481.47231334157,-1343049.0931911636
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-10-31,-337630.76497050613,48850.70734283541,-1680679.8581616697
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-11-30,102808.95363896602,151659.66098180143,-1577870.9045227037
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2024-12-31,1257736.9309833425,1409396.591965144,-320133.97353936103
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-01-31,585688.8041621529,1995085.3961272966,-167370.84976679273
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-02-28,-425961.0477188326,1569124.3484084634,-593331.8974856259
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-03-31,-428816.3319840742,1140308.0164243896,-1022148.2294696998
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-04-30,243647.74933320732,1383955.7657575964,-778500.480136493
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-05-31,-628997.031337716,754958.7344198807,-1407497.5114742087
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-06-30,-335436.59545310104,419522.1389667794,-1742934.10692731
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-07-31,-639422.7075693652,-219900.56860258582,-2382356.814496675
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-08-31,266105.9757631637,46205.407160577946,-2116250.8387335115
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-09-30,320479.5464396329,366684.9536002108,-1795771.2922938785
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-10-31,454338.0804428162,821023.034043027,-1341433.2118510623
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-11-30,535021.5300485122,1356044.5640915395,-806411.6818025499
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2025-12-31,551895.6881050648,1907940.2521966042,-254515.9936974852
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-01-31,-192249.32034926183,1715690.931847343,-446765.31404674635
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-02-28,-480286.2077834939,1235404.7240638488,-927051.5218302405
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-03-31,342472.1057533469,1577876.829817196,-584579.4160768935
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-04-30,263414.7785155246,1841291.6083327204,-321164.637561369
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,monthly,2026-05-31,-76240.96766057027,1765050.6406721503,-397405.60522193904
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2023-12-31,631143.3590467456,631143.3590467467,-1098387.2064577583
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2024-12-31,778253.2329183979,1409396.591965144,-320133.97353936103
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2025-12-31,498543.66023146105,1907940.2521966042,-254515.9936974852
BASKET  Call-UO  6W  35Δ/H@20Δ,eko_basket,annual,2026-12-31,-142889.61152445458,1765050.6406721503,-397405.60522193904
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-02-28,-199572.17506826512,-199572.17506826506,-94811.35015091184
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-03-31,3044694.024041915,2845121.8489736505,-789227.0380300437
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-04-30,-2588545.53738043,256576.3115932201,-3377772.575410474
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-05-31,-194502.8007606713,62073.510832548796,-3572275.3761711456
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-06-30,-1086918.235201724,-1024844.7243691753,-4659193.611372869
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-07-31,1048176.9953790322,23332.271009856893,-3611016.6159938374
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-08-31,3244947.1326827942,3268279.403692651,-366069.4833110431
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-09-30,2343060.2247558995,5611339.628448552,-332415.4723564219
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-10-31,-549403.7584915757,5061935.869956975,-881819.2308479995
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-11-30,-2048952.8677250855,3012983.0022318903,-2930772.098573084
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2023-12-31,-1987252.4868307384,1025730.5154011515,-4918024.585403822
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-01-31,-1774895.7298952213,-749165.2144940698,-6692920.315299044
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-02-29,639764.7051352804,-109400.50935878945,-6053155.610163764
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-03-31,-1139083.814856078,-1248484.3242148675,-7192239.425019842
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-04-30,1974310.123841165,725825.7996262973,-5217929.301178677
BASKET  Call-UO  6W  35Δ/H@5Δ,eko_basket,monthly,2024-05-31,-404177.40507850714,321648.39454779006,-5622106.706257184
