strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct,basket_n_pairs,basket_pairs,trade_mode
BASKET  Call-UO  6W  25Δ/H@10Δ,eko_basket,3254,10000000.0,28764187.630620897,6508000.0,23423608.921091925,-5340578.709528969,-7516398.680575873,14.505224339274738,81.43323643236265,-0.7584547123163964,-1.6950120569366338,-4.982833511648505,1.9058575238823,-1.124391721039863,-3.6008695808189337,4,0.0,-1643699.6955972668,-0.21993114221543508,0.5916311413736741,40.136516714426314,100.0,6.453595574677321,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  6W  25Δ/H@15Δ,eko_basket,3254,10000000.0,15818123.544801403,6508000.0,11740940.9253495,-4077182.619451902,-4343929.626224443,11.278426551936079,74.22461262295641,-1.150164538694055,-2.837425823302428,-8.234746863206603,3.1566665290264115,-1.112510678905581,-5.99409235232884,4,0.0,-1397696.8586873154,-0.29052639865107194,0.43916109998867003,25.176603031878383,100.0,10.57160417947142,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  ATM/H@20Δ,eko_basket,3204,10000000.0,82026341.66186687,6408000.0,119121900.58141595,37095558.9195491,-7153781.812628597,37.14107365792759,145.22395875274592,1.9996621941756596,2.0627551482195683,1.2359154991268777,0.5782276850289594,0.28031813932353855,1.484527463190609,4,100.0,2937747.56850507,1.6285336572672036,4.095942180314595,21.187420712939165,100.0,17.60299625468165,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  ATM/H@5Δ,eko_basket,3204,10000000.0,195239384.46896803,6408000.0,237988250.37332878,42748865.90436074,-22974098.694970354,41.8227215980025,121.89561600013926,0.8987026368837115,0.8916972490542463,0.39756216289871066,0.4247551362326958,0.4763445627798005,0.4669421128215505,4,100.0,2249629.2943297755,0.5843817237833976,1.885019371639104,80.48440516212233,100.0,2.528089887640449,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  ATM/H@10Δ,eko_basket,3204,10000000.0,148975845.00101963,6408000.0,198230742.33996975,49254897.33895013,-16054549.69050097,42.85268414481897,133.0623379505671,1.342451328398943,1.340497594114031,0.9270890816814122,0.3637276773572981,0.2713378069116901,0.9767699167567327,4,100.0,2922725.7123334673,0.9635223641056607,2.5699821123908224,49.58537310105447,100.0,6.647940074906367,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  ATM/H@15Δ,eko_basket,3204,10000000.0,112036313.0691571,6408000.0,161337960.3718533,49301647.30269622,-10717874.334321745,41.01123595505618,144.00506045951693,1.86914817951134,1.8392107421775201,1.2670838775148536,0.5647508795168887,0.3070615381727578,1.2744598626606314,4,100.0,2853270.2637932543,1.4446521214493497,3.4917800111017603,31.653764303355985,100.0,11.173533083645443,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  ATM/H@25Δ,eko_basket,3204,10000000.0,57782024.51334164,6408000.0,84840681.01086867,27058656.49752701,-4106891.825535085,32.61548064918852,146.82884811569602,2.08828466759611,2.1403902610947596,1.25644955906558,0.5956086252929128,0.27827104062241104,1.5447816358018467,4,100.0,2391350.5588183044,2.0692047920130667,4.710963845719909,11.624430714496778,100.0,24.126092384519353,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  45Δ/H@20Δ,eko_basket,3204,10000000.0,61428353.88329138,6408000.0,86633389.29513624,25205035.411844872,-6193007.22753533,32.958801498127336,141.03159830675634,1.7405285384625284,1.7750585199356332,0.9998514553447685,0.617955942459245,0.34813271535501444,1.1571025774763881,4,100.0,1865268.6001666498,1.2781924118099157,3.3886503424555423,19.082859904748847,100.0,17.60299625468165,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  45Δ/H@5Δ,eko_basket,3204,10000000.0,163512831.31696224,6408000.0,193354401.96618018,29841570.649217907,-20676699.27263019,37.67166042446941,118.25029290292903,0.7147616269848613,0.6924444970112369,0.23686520101049302,0.4121487488675026,0.5952083533719155,0.2802957481437343,4,100.0,1230495.7916612942,0.45326373814624965,1.6634026876058319,75.70397540429099,100.0,2.528089887640449,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  45Δ/H@10Δ,eko_basket,3204,10000000.0,120936532.60145043,6408000.0,156753255.47154954,35816722.87009913,-14116062.59109966,37.39076154806492,129.61613178387884,1.1385581233982558,1.1136309901139323,0.7700100559039571,0.35060471952724254,0.3148302468588569,0.7630262705866897,4,100.0,1853707.6251221967,0.7968613835208973,2.23563325796947,45.03924029699409,100.0,6.647940074906367,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  45Δ/H@15Δ,eko_basket,3204,10000000.0,87708604.57878876,6408000.0,123595683.08988556,35887078.51109682,-9313720.46165961,36.54806491885144,140.9162575136621,1.6464552950076259,1.5885186556022823,1.003508005237157,0.5778225303580229,0.3637492882568276,1.0106961252442594,4,100.0,1802412.7451354766,1.210111576521768,2.9987167115412925,28.35823932867675,100.0,11.173533083645443,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  45Δ/H@25Δ,eko_basket,3204,10000000.0,40928837.82285145,6408000.0,57642793.63408333,16713955.811231889,-3585760.3623952754,27.93383270911361,140.83662449340338,1.7569144033858928,1.7679074593941522,0.9357645357668077,0.5808935364338941,0.3285768909154112,1.187013922960258,4,100.0,1407673.0571243353,1.46389017961315,3.627252925350916,10.537566337826185,100.0,24.126092384519353,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  40Δ/H@20Δ,eko_basket,3204,10000000.0,42728493.59966421,6408000.0,56439058.23291445,13710564.633250242,-4939922.160898264,25.87390761548065,132.08763866498205,1.3387066981745968,1.3512755406380543,0.6822780569883921,0.65008836350087,0.4810923782383472,0.7011871771371844,4,100.0,837844.4962708717,0.8716572456235698,2.522741876092277,15.779142343235076,100.0,17.60299625468165,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  40Δ/H@5Δ,eko_basket,3204,10000000.0,132529927.47716597,6408000.0,149753521.33510563,17223593.857939675,-18923368.20274807,32.990012484394505,112.9960033826376,0.489466313380266,0.44792233871476433,0.05286778886914723,0.39352092806769456,0.8785472258356991,0.05440141064706977,4,100.0,261728.8925666273,0.2858484529781823,1.426633760395085,73.74351490780474,100.0,2.528089887640449,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  40Δ/H@10Δ,eko_basket,3204,10000000.0,94023390.50376368,6408000.0,116638905.25487041,22615514.751106724,-12477190.145338058,32.17852684144819,124.05307299591738,0.880647172274633,0.8249895436114375,0.46560115375182143,0.3348459325494043,0.40587900191267595,0.4901436110620332,4,100.0,830501.3094296291,0.569246269905315,1.8664734784206525,42.123211154593626,100.0,6.647940074906367,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  40Δ/H@15Δ,eko_basket,3204,10000000.0,64892107.86856447,6408000.0,87600106.83932938,22707998.970764913,-7617414.003519131,30.243445692883896,134.9934679526188,1.3492689682181003,1.2595911242331996,0.5598000011276842,0.5866319511374141,0.4657320457815528,0.6729591730957856,4,100.0,798289.2390194256,0.9362284101028019,2.460051101178975,24.301931904735568,100.0,11.173533083645443,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  40Δ/H@25Δ,eko_basket,3204,10000000.0,26362254.430808533,6408000.0,33293037.48449958,6930783.053691048,-2733170.8698978242,21.34831460674157,126.29055520225658,1.1378500515238426,1.1168826104479437,0.38863333117513954,0.557611499035883,0.4992570336574978,0.5592711114120607,4,100.0,477105.70342787047,0.7963904277196824,2.326833757028644,8.814984390729602,100.0,24.126092384519353,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  35Δ/H@20Δ,eko_basket,3204,10000000.0,27697023.939007975,6408000.0,32664796.734988652,4967772.795980683,-3887440.0720473803,19.444444444444446,117.9361248591917,0.7691729961517685,0.8110755441055818,0.2642150484497855,0.6404665540711205,0.789650925521862,0.17060899003446128,4,100.0,182235.44867289191,0.4013363787203037,1.6947439212124615,13.239564704475839,100.0,17.60299625468165,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  35Δ/H@5Δ,eko_basket,3204,10000000.0,104776929.17636123,6408000.0,112092588.75025831,7315659.573897067,-16431632.714521825,28.77652933832709,106.98212825228282,0.2546334144856247,0.20306061494287792,-0.16134864929661624,0.36613011754433256,1.8030582525682146,-0.16306950260145464,4,50.0,-1369274.5298569088,0.1398245012469974,1.2032900202407422,70.91321949350596,100.0,2.528089887640449,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  35Δ/H@10Δ,eko_basket,3204,10000000.0,70485430.66723908,6408000.0,82588735.57582492,12103304.908585824,-10396100.638922825,27.37203495630462,117.17135696556274,0.601615840037404,0.527683079945022,0.13473115580854236,0.30864243108027234,0.5849011325366527,0.2190406488647496,4,100.0,179446.97367405437,0.36563184093796436,1.5464413636158776,38.50248711877879,100.0,6.647940074906367,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  35Δ/H@15Δ,eko_basket,3204,10000000.0,45597037.79854694,6408000.0,57816509.76855385,12219471.97000692,-6227525.76651934,24.344569288389515,126.79882852038324,1.003614200581251,0.8987620440734824,0.1665398022163562,0.5590522682521839,0.6220247861362468,0.33970977582129847,4,100.0,166912.56082702256,0.6162364972186998,1.9677049346040116,21.20397511483578,100.0,11.173533083645443,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  35Δ/H@25Δ,eko_basket,3204,10000000.0,15611624.66611865,6408000.0,15573127.384221444,-38497.28189720772,-2371663.62345039,14.013732833957555,99.75340630638681,-0.011757168273998649,0.001610426234350884,-0.5583307091054338,0.4279048406192445,265.70905980783436,-0.4262944143848936,4,50.0,-692298.0822134205,-0.005097855071881643,0.9916131012592018,9.786517756086438,100.0,24.126092384519353,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  30Δ/H@20Δ,eko_basket,3204,10000000.0,16387246.626960246,6408000.0,14987934.844117891,-1399311.7828423553,-3555810.4149886547,13.514357053682897,91.46097074941063,-0.43853608420706514,-0.4568076681413004,-0.9744432260786067,0.6166353362514846,-1.3498795647641055,-1.073443004392785,4,25.0,-763511.075731137,-0.12359087396393087,0.728715588572157,16.74385148686904,100.0,17.60299625468165,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  30Δ/H@5Δ,eko_basket,3204,10000000.0,80029739.37816262,6408000.0,79745922.88812706,-283816.4900355814,-13233047.20145823,23.127340823970037,99.64536122166476,-0.012723789027481835,-0.08377885374519115,-0.5088289261576086,0.3604743830669844,-4.302689365545007,-0.44425323681217554,4,50.0,-2726105.674515617,-0.0067357858787550785,0.9910141526528199,65.4995052634221,100.0,2.528089887640449,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  30Δ/H@10Δ,eko_basket,3204,10000000.0,50190465.9281994,6408000.0,54055772.833742455,3865306.9055430572,-7946597.590943077,21.691635455680398,107.70127719290873,0.26369535545044986,0.14788799743386377,-0.3580949208920748,0.34513925637327436,2.3337881529406896,-0.1972512589394106,4,75.0,-324058.0922536899,0.15276127385529864,1.21868531042319,33.996378947885695,100.0,6.647940074906367,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  30Δ/H@15Δ,eko_basket,3204,10000000.0,29783725.449732456,6408000.0,33791046.93883778,4007321.489105325,-4382656.158897194,18.726591760299627,113.45473552618085,0.5137484632340575,0.3498043826064624,-0.5297209057855669,0.5930689786445988,1.6954303837634146,-0.24326459603813644,4,75.0,-315904.86954171356,0.2871622157740438,1.4359845947437928,16.509856025164236,100.0,11.173533083645443,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  30Δ/H@25Δ,eko_basket,3204,10000000.0,8823597.479173472,6408000.0,4292575.583271891,-4531021.895901581,-4542359.300839508,7.428214731585518,48.648814651889424,-4.234793256591455,-4.255392422169407,-5.275521476663827,0.7024450778361558,-0.16507175088638432,-4.957837500005563,4,0.0,-1541545.8197536997,-0.313274601928519,0.05762016735018506,26.57456381637595,100.0,24.126092384519353,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  25Δ/H@20Δ,eko_basket,3204,10000000.0,9079284.555162821,6408000.0,3773348.943783168,-5305935.611379653,-5272738.991564225,5.805243445692884,41.55998108504597,-5.858557008571658,-6.306359530574589,-7.95779699978082,1.3638697246343574,-0.2162689453435097,-7.670229255208946,4,0.0,-1696834.0226239099,-0.316035749145069,0.018845979093265727,29.76654880585186,100.0,17.60299625468165,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  25Δ/H@5Δ,eko_basket,3204,10000000.0,58183042.98168666,6408000.0,52657266.831391,-5525776.150295661,-11791136.624514204,18.039950062421973,90.50277217017523,-0.3401324134825428,-0.45590636759090464,-1.01226398360739,0.4053134147039488,-0.8890277555141453,-0.8612197822948535,4,0.0,-3743813.2266057236,-0.1471797720347036,0.7923442474492248,65.74204776472143,100.0,2.528089887640449,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  25Δ/H@10Δ,eko_basket,3204,10000000.0,33160886.923326567,6408000.0,31093104.942769382,-2067781.980557181,-7389189.480646288,15.324594257178529,93.76439482653696,-0.2129235588501475,-0.39864118462815734,-1.1454489218451391,0.4505699966557572,-1.1302645437300658,-0.8492111812839145,4,25.0,-987346.9442969162,-0.08788574791913378,0.8514761849186389,38.248557248752334,100.0,6.647940074906367,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  2M  25Δ/H@15Δ,eko_basket,3204,10000000.0,17603113.076473027,6408000.0,15706261.523671735,-1896851.5528012903,-3813112.2993503753,11.891385767790261,89.22434035070492,-0.4521879431697681,-0.8379922029385671,-2.432962415342629,0.9375354908489937,-1.1187878449958848,-1.7755276937875608,4,0.0,-646143.672770904,-0.15622993731301307,0.7118224799674429,20.226865620489708,100.0,11.173533083645443,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  ATM/H@20Δ,eko_basket,3177,10000000.0,87131051.62986864,6354000.0,131559351.06470022,44428299.434831575,-7739182.680921473,37.740006295247085,150.99020223417284,1.956129808426035,2.144118942892927,1.436777912726508,0.47647579024630227,0.22222451409501703,1.6676431526466247,4,100.0,2017794.3857522435,1.8201297052838437,4.034706801268016,23.186297405231628,100.0,17.311929493232608,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  ATM/H@5Δ,eko_basket,3177,10000000.0,208279154.9687248,6354000.0,251126786.60481554,42847631.63609075,-24438747.44662529,41.51715454831602,120.57221311586592,0.8109208599946528,0.6425692637272454,-0.1898667596729073,0.6031111971836645,0.9385932867148001,0.03945806654358097,4,75.0,-506967.72888414044,0.5558858558745765,1.783177051335966,86.24154536176366,100.0,3.0846710733396283,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  ATM/H@10Δ,eko_basket,3177,10000000.0,158774010.00170505,6354000.0,214082955.30370408,55308945.30199905,-17558097.950752016,42.52439408246774,134.8350119149885,1.3213055049308986,1.3143015522744275,1.0270173273349674,0.3432187592767036,0.26114156122143817,0.9710827929977239,4,100.0,2598510.6649873923,0.9987473843452727,2.565951571270525,55.66162166787799,100.0,6.672961913755115,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  ATM/H@15Δ,eko_basket,3177,10000000.0,119243856.28986709,6354000.0,172701495.31552613,53457639.025659055,-11938289.388446786,40.8876298394712,144.83051847611347,1.7080931724534831,1.7354762253409106,1.3629897040878887,0.41044555885059997,0.23650312972162643,1.3250306664903106,4,100.0,2678952.929847376,1.4197288821606384,3.278690728701558,35.889704539439144,100.0,11.488825936418005,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  ATM/H@25Δ,eko_basket,3177,10000000.0,61192429.54830553,6354000.0,92099318.33867171,30906888.79036619,-4237009.54886337,32.89266603714196,150.50770008399192,2.0779657235511633,2.374102224183007,1.094529752438477,0.8225832220800141,0.34648180423784714,1.5515190021029928,4,100.0,2340448.411373503,2.3127761079380167,4.416923127016174,14.195713908997591,100.0,24.016367642429966,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  45Δ/H@20Δ,eko_basket,3177,10000000.0,65353953.9875298,6354000.0,96637594.04689783,31283640.05936802,-6745155.410628334,33.11299968523764,147.8680143290753,1.7017104942549526,1.6422325288186483,0.98109199663414,0.5629605128809845,0.34280194978597467,1.0792720159376639,4,100.0,864769.079697148,1.4704933521723107,3.408716701702201,20.70526116539596,100.0,17.311929493232608,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  45Δ/H@5Δ,eko_basket,3177,10000000.0,174738824.9235043,6354000.0,204081719.5055344,29342894.58203009,-22648510.239288475,37.89738747245829,116.79242984200884,0.6321042521814049,0.40930740820531436,-0.5976365211787742,0.6729728159149344,1.6441745309856737,-0.26366540770962005,4,75.0,-1488017.2657478931,0.41077221360459926,1.5676701983080772,82.6437886799652,100.0,3.0846710733396283,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  45Δ/H@10Δ,eko_basket,3177,10000000.0,129129369.12825258,6354000.0,169928147.3016308,40798778.17337823,-15516805.923221879,37.86591123701605,131.5952741415909,1.1339753362475085,1.0647916519927136,0.5872444586192103,0.3732850988706994,0.35057102314064137,0.6915065531220143,4,100.0,1368524.3574391133,0.8336477349118315,2.2420463191139306,50.27411451531069,100.0,6.672961913755115,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  45Δ/H@15Δ,eko_basket,3177,10000000.0,93522661.15048094,6354000.0,132694099.3008925,39171438.15041156,-10492386.438564613,36.38652817123072,141.8844349257593,1.491268031309415,1.4227737348419875,0.8154018453306583,0.4637370364524809,0.3259387104893269,0.9590366983895067,4,100.0,1441868.7735648204,1.1836763889108954,2.847236422518698,32.21045366480412,100.0,11.488825936418005,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  45Δ/H@25Δ,eko_basket,3177,10000000.0,43376627.6223899,6354000.0,63232332.86933171,19855705.24694181,-3572508.0793120246,28.076802014479068,145.77512438217488,1.7532198577624634,1.8377273206148197,0.7280909572897842,0.698449661657858,0.3800616412581757,1.1392776589569618,4,100.0,1133829.358388874,1.7621782764279634,3.6461381327298255,12.580539466522849,100.0,24.016367642429966,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  40Δ/H@20Δ,eko_basket,3177,10000000.0,45301160.669640295,6354000.0,63621227.341365464,18320066.67172516,-5453986.085337212,26.786276361347184,140.44061211880341,1.3481408999827091,1.1494772855484938,0.00737988879427658,0.745761619688565,0.6487832591948186,0.4037156658599288,4,100.0,5494.039303305752,1.0650028495132875,2.7184707099439738,17.12107255508443,100.0,17.311929493232608,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  40Δ/H@5Δ,eko_basket,3177,10000000.0,141530053.19302106,6354000.0,157500109.8592919,15970056.666270822,-20679552.025660105,33.36480956877557,111.28386254790041,0.40890870640666427,0.137895172733428,-1.016150074205173,0.7378660481873152,5.350920076177871,-0.5999708754538872,4,75.0,-2159000.7784364345,0.24485167319331214,1.3326053718028328,82.62531953345727,100.0,3.0846710733396283,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  40Δ/H@10Δ,eko_basket,3177,10000000.0,100277539.53972623,6354000.0,126586853.53121729,26309313.991491076,-13747724.580588838,32.98709474346868,126.23649733754019,0.8976601866192754,0.7901301653510217,0.21789938465849937,0.3819586741806246,0.48341234258653626,0.408171491170397,4,100.0,424818.66494327824,0.6067593070294705,1.8913124102369068,46.55179466544233,100.0,6.672961913755115,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  40Δ/H@15Δ,eko_basket,3177,10000000.0,69058805.43478736,6354000.0,93991095.86768684,24932290.432899464,-8679325.968133053,30.72080579162732,136.1029853845983,1.2114768436488466,1.0888571823652053,0.32690705290986827,0.49434596081423426,0.45400440831039074,0.5945112215509711,4,100.0,489957.0954418307,0.91078091878628,2.326067312010482,27.493836486563165,100.0,11.488825936418005,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  40Δ/H@25Δ,eko_basket,3177,10000000.0,27754124.150141086,6354000.0,36990429.64093029,9236305.490789203,-2888991.8781046933,21.466792571608437,133.2790378857704,1.2300434709141561,1.1057507035034306,0.09621502190330826,0.817406702464711,0.7392323603094818,0.2883440010387196,4,100.0,203090.79542088424,1.0136539414007526,2.5956266491018893,10.785455353640103,100.0,24.016367642429966,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  35Δ/H@20Δ,eko_basket,3177,10000000.0,29182667.64099985,6354000.0,36897583.57034736,7714915.929347513,-4890355.781860584,20.616934214667925,126.43663706229698,0.8675043735534016,0.5350180567352039,-1.095366566806393,0.9670037724955634,1.8074226847527912,-0.4319857157603595,4,75.0,-606897.2201378577,0.5001824936884885,1.8844201961232145,16.259533410567784,100.0,17.311929493232608,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  35Δ/H@5Δ,eko_basket,3177,10000000.0,111784673.52307162,6354000.0,116723942.69291297,4939269.169841352,-17610720.63879378,28.265659427132515,104.41855668954645,0.1560005655830255,-0.18692512468300215,-1.5635278312825767,0.8499958519223739,-4.547253095932628,-1.036920976605376,4,50.0,-2576149.3060777276,0.0889248848995328,1.1159844639743675,81.44616481386512,100.0,3.0846710733396283,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  35Δ/H@10Δ,eko_basket,3177,10000000.0,75045046.64839655,6354000.0,89166502.62780207,14121455.97940554,-11379591.556401597,27.856468366383382,118.81730588504773,0.6259981297315598,0.4773200196728571,-0.18839328175259187,0.4047720874767247,0.8480098692574117,0.07254793219613237,4,75.0,-274880.2190828115,0.3934509041936272,1.5559166395179032,40.93025834715392,100.0,6.672961913755115,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  35Δ/H@15Δ,eko_basket,3177,10000000.0,48371351.40022753,6354000.0,61375531.43579687,13004180.035569346,-6959468.55921218,24.929178470254957,126.88405359604687,0.8780579628234427,0.7025920602452627,-0.19103247503714077,0.5288728255009775,0.7527452350035911,0.1737192347442852,4,75.0,-218433.83923847668,0.5924403662928668,1.830622441658667,22.930735036068185,100.0,11.488825936418005,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  35Δ/H@25Δ,eko_basket,3177,10000000.0,16224513.826691117,6354000.0,17286933.29750403,1062419.4708129123,-2711834.854603195,14.793830657853322,106.54823609608022,0.2630268993463031,-0.3022775996180196,-2.3382115397898104,1.447400335211395,-4.788314903388268,-1.7496779348294147,4,50.0,-1084340.409859089,0.12421399461626291,1.2256002729056326,13.266467205686212,100.0,24.016367642429966,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  30Δ/H@20Δ,eko_basket,3177,10000000.0,17055095.41825864,6354000.0,16768067.923556812,-287027.4947018302,-3758396.75328778,13.692162417374881,98.3170572332621,-0.06340735168093835,-0.5342963683421981,-2.2059270692168487,0.9836700418841682,-1.8410569492289006,-1.5179664102263661,4,25.0,-692892.5315152204,-0.024213558620287165,0.9560045234191646,13.950742497528298,100.0,17.311929493232608,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  30Δ/H@5Δ,eko_basket,3177,10000000.0,85261633.30695054,6354000.0,81747409.1106016,-3514224.1963489265,-15698287.524993982,22.44255587031791,95.87830532908352,-0.14326353562395044,-0.546936160326656,-2.086019133556573,0.9372705988645053,-1.713674587368155,-1.4842067591911614,4,25.0,-2508408.8618182414,-0.07097655742576207,0.9055681660479459,84.38014344396632,100.0,3.0846710733396283,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  30Δ/H@10Δ,eko_basket,3177,10000000.0,53289418.631723076,6354000.0,57734540.59412465,4445121.962401578,-8643178.443493813,21.592697513377402,108.3414720530567,0.2762425918156458,0.1272699605964031,-0.4450389767359146,0.34748729494020575,2.7303166694782997,-0.22021733434380264,4,75.0,-452943.7973208064,0.16306019131051977,1.212971245925586,36.229126381545626,100.0,6.672961913755115,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  30Δ/H@15Δ,eko_basket,3177,10000000.0,31417111.631555855,6354000.0,35019871.17456226,3602759.543006411,-5231696.878743561,18.004406672961913,111.46750721472351,0.3892852319209721,0.18875773369575544,-0.5460078471489385,0.4456660851519145,2.361048082248384,-0.2569083514561591,4,75.0,-405892.1245092222,0.21833856389366735,1.3127196180328242,18.970849180877995,100.0,11.488825936418005,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  30Δ/H@25Δ,eko_basket,3177,10000000.0,8944661.081786182,6354000.0,4577042.962738587,-4367618.119047595,-4458607.517165457,7.64872521246459,51.1706695299917,-3.487653039164433,-4.074695779014535,-6.511052744543035,1.6473568973161032,-0.4042895437250328,-5.722052676330638,4,0.0,-1749316.9292363874,-0.31058691901633484,0.10592244050483578,24.034816734821035,100.0,24.016367642429966,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
BASKET  Call-UO  10W  25Δ/H@20Δ,eko_basket,3177,10000000.0,9218584.421721675,6354000.0,4157994.5437720586,-5060589.877949614,-5051203.008506406,6.326723323890462,45.104479750433384,-3.8005395974834912,-5.1690103018569244,-6.562304677770812,1.9426331806335448,-0.3758230429402839,-7.11164348249047,4,0.0,-1722904.4295801036,-0.3176464929713614,0.08988138710805413,31.31347858654663,100.0,17.311929493232608,,,,,4,"USDCNH,USDINR,USDSGD,USDTWD",stack
