strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
USDJPY CALL-upout  ATM  1M  H@5Δ,single,2584,10000000.0,197229994.056163,5168000.0,246936913.84932044,49706919.79315745,-10274768.486612134,41.48606811145511,125.20251548504484,0.836041604325336,0.5604037547523427,-3.5957914174825567,1.5354228821828473,2.739851168308805,-0.9750191274305046,11,90.9090909090909,-8473530.18355582,0.48906554762511917,1.8690248305692176,41.09474042392448,100.0,5.76625386996904,,,,
USDJPY CALL-upout  ATM  6W  H@5Δ,single,2577,10000000.0,228885084.97408706,5154000.0,282223784.1773206,53338699.20323356,-16566246.112018017,40.82266201008925,123.30370247116464,0.6698378033801163,0.3404072731485143,-3.7170689297974273,1.6832103199833954,4.944695524319886,-1.342803046834881,11,72.72727272727273,-11419897.765019631,0.3259432614137754,1.6491294201855033,83.91654410829703,100.0,6.635622817229336,,,,
USDJPY CALL-upout  ATM  2M  H@5Δ,single,2564,10000000.0,272603590.26921237,5128000.0,349917799.7727993,77314209.50358695,-27048141.720074553,42.58970358814352,128.36140544856164,0.7968365761464136,0.4832889141986756,-3.94019208147884,1.960279240585814,4.056122917356969,-1.4769903263871385,11,63.63636363636363,-15116460.01984376,0.29130243181135984,1.7696643061539907,139.87575384219383,100.0,7.878315132605304,,,,
USDJPY CALL-upout  ATM  10W  H@5Δ,single,2557,10000000.0,291100904.67725134,5114000.0,393862307.8327781,102761403.15552667,-26901420.178862393,44.07508799374267,135.3009563022348,0.9259777386806691,0.5438082507129273,-4.488593584809086,2.070248192596088,3.806945168415545,-1.5264399418831607,11,63.63636363636363,-16543531.799031766,0.3897283652456313,1.94177047559948,124.56396050887498,100.0,7.430582714118107,,,,
USDJPY CALL-upout  ATM  3M  H@5Δ,single,2543,10000000.0,329063815.2084886,5086000.0,484500109.2372448,155436294.02875617,-26602733.12213752,44.63232402674007,147.23591195533749,1.075335196588134,0.7798467100501321,-3.607931177901699,1.787124407700044,2.2916355030659292,-1.007277697649912,11,63.63636363636363,-17619109.49730369,0.6001428657706628,2.205310223180001,97.80281906126721,100.0,7.4714903657097915,,,,
USDJPY CALL-upout  45Δ  1M  H@5Δ,single,2584,10000000.0,163324900.97785753,5168000.0,205292219.52628845,41967318.548430935,-9352508.09142763,38.66099071207431,125.69560324063542,0.7913986344226159,0.45286509863860086,-3.9289468704596087,1.6094572419831912,3.553944092449446,-1.1565921433445903,11,90.9090909090909,-7680212.982055918,0.4536337850386427,1.8131997085147313,37.98360718923557,100.0,5.76625386996904,,,,
USDJPY CALL-upout  45Δ  6W  H@5Δ,single,2577,10000000.0,189679855.89227217,5154000.0,234099900.25373226,44420044.361460075,-17243050.044428956,37.330228948389596,123.41843004493225,0.6259661364572588,0.2302269140861425,-4.075683275618433,1.754327777128154,7.619994317744053,-1.5241008630420114,11,63.63636363636363,-10189092.095697723,0.2607885952588174,1.6113350101093507,88.417465727661,100.0,6.635622817229336,,,,
USDJPY CALL-upout  45Δ  2M  H@5Δ,single,2564,10000000.0,226304457.0360471,5128000.0,291850408.4512124,65545951.415165365,-26269371.304058127,39.742589703588145,128.96361489014987,0.7575544883128215,0.3578910684622823,-4.215282544736408,2.002231171303355,5.594526792485094,-1.644340102841073,11,63.63636363636363,-13541101.04389366,0.25428363804070636,1.7335480654671913,136.62238980683026,100.0,7.878315132605304,,,,
USDJPY CALL-upout  45Δ  10W  H@5Δ,single,2557,10000000.0,241897344.13963395,5114000.0,330150140.7931075,88252796.65347353,-26345646.23522961,41.298396558466955,136.48357404144548,0.889279920691097,0.3951972556055719,-5.048012018666081,2.173591857649552,5.50001759075704,-1.77839460204398,11,63.63636363636363,-14824518.73144171,0.34176439719819796,1.9232097341098457,122.19997157969438,100.0,7.430582714118107,,,,
USDJPY CALL-upout  45Δ  3M  H@5Δ,single,2543,10000000.0,274106811.40517485,5086000.0,413629487.7932522,139522676.3880774,-25564460.619424246,42.469524184034604,150.90084251202356,1.065030069410338,0.6629068963620628,-4.10122985632693,1.8581382976097642,2.8030154880073788,-1.1952314012477014,11,63.63636363636363,-15518447.124295821,0.5605787576664719,2.226925058338497,95.88382729667326,100.0,7.4714903657097915,,,,
