strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,808,10000000,20461374.252051458,3232000,28390107.517604277,7928733.265552813,-5785889.746,29.57920792079208,138.74975926779643,0.40864572554866296,-0.551270901,-2.247179013,1.588023124354263,-2.88065835,-2.139294026,10,40,-1231685.609,0.1480836731952602,1.7296258437268985,26.16738926815663,,,6.311881188118812,5.198019801980198,89.35643564356435,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 45Δ/H@5Δ [Spot > 50DMA]]  6W,worst_of,870,10000000,22671273.718602486,3480000,31588113.67643667,8916839.957834184,-5601679.962,30.22988505747126,139.33100569694784,0.43168221517036803,-0.681819013,-2.746322483,1.6456710365232818,-2.413647912,-2.327490049,10,40,-1808945.921,0.17171014298303294,1.8035014786331114,29.558386008003207,,,8.620689655172415,3.5632183908045976,89.42528735632183,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,978,10000000,26268480.727348626,3912000,36160858.79814632,9892378.070797693,-5226453.337,29.550102249488752,137.65873699919976,0.4454951849184891,-0.256688569,-2.366345684,1.623930626347398,-6.326462583,-1.880619195,10,40,-1853263.851,0.20453477298348072,1.7276113547298326,25.999945420281914,,,8.486707566462167,3.27198364,90.28629856850716,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 40Δ/H@15Δ [Spot > 50DMA]]  6W,worst_of,1048,10000000,13420655.21981387,4192000,16870755.405314982,3450100.1855011126,-4002512.086,20.419847328244277,125.70739005654123,0.33308228864902917,-0.845165114,-4.57532819,1.9062182720890255,-2.255438896,-2.751383386,11,36.36363636363637,-1288988.167,0.087845856,1.4800003679758784,20.694506386017974,,,9.541984732824428,15.935114503816795,76.90839694656488,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 40Δ/H@15Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,808,10000000,10078084.641402692,3232000,11994359.362630488,1916274.7212277972,-2918253.883,20.915841584158414,119.01427492834675,0.24259856061642288,-0.482250298,-2.272600112,1.442011031195964,-2.990171363,-1.924261329,10,30,-672103.3262,0.07095912,1.3415963121563121,14.353973684734582,,,6.311881188118812,13.490099009900991,82.79702970297029,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 40Δ/H@15Δ [Spot > 50DMA]]  6W,worst_of,870,10000000,11111009.76,3480000,14425471.562406346,3314461.8011190463,-2949264.268,22.528735632183906,129.8304283078502,0.35364994697620433,-0.52023714,-2.55824492,1.5166527065672128,-2.915310325,-2.036889847,10,40,-838894.969,0.12122790498826157,1.593222243692992,16.875018618283626,,,8.620689655172415,12.068965517241379,83.2183908,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 40Δ/H@15Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,978,10000000,12701475.999775913,3912000,16917529.14718467,4216053.147,-2314565.176,21.983640081799592,133.19341112389725,0.41872646334087177,-0.237549237,-2.402899367,1.5807293052530558,-6.654322792,-1.818278543,10,50,-851557.992,0.19683856337688094,1.6320109012510329,12.392594103054698,,,8.486707566462167,10.940695296523517,84.76482617586912,33.333333333333336
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 40Δ/H@10Δ [Spot > 50DMA]]  6W,worst_of,1048,10000000,18011661.004957832,4192000,24271063.43,6259402.42,-5153761.75,23.950381679389313,134.75194441189583,0.44678093678598907,-0.506742582,-4.559105108,1.8546968001665842,-3.660037399,-2.361439382,11,45.45454545454545,-1724970.583,0.12377437987939872,1.6677368527960603,24.907386052484018,,,9.541984732824428,10.114503816793894,81.58396946564885,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 40Δ/H@10Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,808,10000000,13484521.18811126,3232000,14742660.694101209,1258139.505989947,-4158979.53,22.896039603960396,109.33024976147611,0.1373118601522644,-0.618706133,-2.261423749,1.4447436303667556,-2.33510475,-2.063449764,10,30,-847497.5593,0.032690047,1.1613995105684363,19.842490063354898,,,6.311881188118812,9.777227722772277,85.51980198019803,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 40Δ/H@10Δ [Spot > 50DMA]]  6W,worst_of,870,10000000,14907309.961806163,3480000,18612639.094492003,3705329.132685843,-4117269.331,24.82758620689655,124.85578647106163,0.3238313088922945,-0.593865439,-2.571072736,1.5857553357834513,-2.670226673,-2.179620775,10,40,-1147888.176,0.097077992,1.4852051554712762,22.91904229164858,,,8.620689655172415,7.471264367816093,86.66666666666667,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [50DMA > 200DMA (golden cross)]  ∧  USDKRW Cuo 40Δ/H@10Δ [50DMA > 200DMA (golden cross)]]  6W,worst_of,978,10000000,17073347.516746663,3912000,20856534.80174111,3783187.2849944467,-3641927.428,23.824130879345603,122.15843894282388,0.3194600167047347,-0.309342122,-2.411283445,1.5741047161323563,-5.088556024,-1.883446838,10,40,-1161109.372,0.11225354841167232,1.4187522348540695,19.17181429693721,,,8.486707566462167,7.259713701431493,87.42331288343557,33.33333333333333
WO[USDJPY Cuo 45Δ/H@5Δ [Spot > 50DMA]  ∧  USDKRW Cuo 40Δ/H@5Δ [Spot > 50DMA]]  6W,worst_of,1048,10000000,23945859.467343662,4192000,35535987.01062776,11590127.543284103,-6533577.503,27.767175572519083,148.40138462806155,0.5291582572866735,-0.611247462,-4.511008854,1.9550562105478697,-3.19846925,-2.566303672,11,45.45454545454545,-2260301.845,0.18078375035515104,1.919529596983047,27.68633693714815,,,9.541984732824428,4.675572519083969,86.25954198473282,33.333333333333336
