Date,Open,High,Low,Close
2023-02-15,6.8375,6.8709,6.83,6.8636
2023-02-16,6.8636,6.8802,6.8504,6.8684
2023-02-17,6.8684,6.8967,6.8684,6.8738
2023-02-20,6.8759,6.8831,6.8546,6.8595
2023-02-21,6.8595,6.8958,6.8583,6.8926
2023-02-22,6.8926,6.9082,6.8868,6.9038
2023-02-23,6.9038,6.9239,6.884,6.9163
2023-02-24,6.9163,6.9829,6.9116,6.981
2023-02-27,6.9813,6.9897,6.9552,6.9608
2023-02-28,6.9608,6.965,6.9452,6.9546
2023-03-01,6.9546,6.9615,6.8634,6.8789
2023-03-02,6.8789,6.9338,6.8704,6.921
2023-03-03,6.921,6.9221,6.8905,6.8954
2023-03-06,6.9099,6.9523,6.9069,6.9498
2023-03-07,6.9498,6.9956,6.9262,6.9939
2023-03-08,6.9939,6.9971,6.9471,6.9684
2023-03-09,6.9684,6.9865,6.9632,6.977
2023-03-10,6.977,6.9856,6.9033,6.9398
2023-03-13,6.9376,6.9378,6.8317,6.852
2023-03-14,6.852,6.8886,6.8458,6.8798
2023-03-15,6.88,6.9141,6.8717,6.8925
2023-03-16,6.8925,6.9139,6.8846,6.8953
2023-03-17,6.8953,6.9012,6.8583,6.8861
2023-03-20,6.8905,6.9069,6.8727,6.8736
2023-03-21,6.8736,6.885,6.8648,6.8765
2023-03-22,6.8765,6.8942,6.8433,6.8607
2023-03-23,6.8608,6.8634,6.8105,6.8296
2023-03-24,6.8296,6.8846,6.8236,6.8669
2023-03-27,6.8658,6.8961,6.8658,6.8828
2023-03-28,6.8828,6.8901,6.8705,6.8775
2023-03-29,6.8775,6.8985,6.8747,6.894
2023-03-30,6.894,6.9122,6.8741,6.8749
2023-03-31,6.8749,6.881,6.8438,6.8703
2023-04-03,6.8714,6.9007,6.8702,6.8769
2023-04-04,6.8769,6.8932,6.8712,6.8788
2023-04-05,6.8789,6.8862,6.8629,6.8858
2023-04-06,6.8856,6.8885,6.8709,6.8823
2023-04-07,6.8821,6.8871,6.8712,6.877
2023-04-10,6.876,6.8964,6.8728,6.8927
2023-04-11,6.8927,6.8981,6.8856,6.8939
2023-04-12,6.8939,6.8958,6.8749,6.8809
2023-04-13,6.8808,6.8858,6.866,6.8718
2023-04-14,6.8719,6.8761,6.8302,6.8729
2023-04-17,6.8677,6.8886,6.8638,6.8827
2023-04-18,6.8827,6.8856,6.8648,6.8823
2023-04-19,6.8823,6.9105,6.8731,6.895
2023-04-20,6.895,6.903,6.8746,6.8843
2023-04-21,6.8843,6.9057,6.878,6.8985
2023-04-24,6.8981,6.9129,6.891,6.9037
2023-04-25,6.9037,6.9508,6.8949,6.942
2023-04-26,6.942,6.9459,6.924,6.9413
2023-04-27,6.9415,6.9469,6.9211,6.9301
2023-04-28,6.9301,6.9393,6.9175,6.9272
2023-05-01,6.9286,6.9636,6.9273,6.9617
2023-05-02,6.9618,6.9646,6.9311,6.9346
2023-05-03,6.9345,6.9372,6.9065,6.9223
2023-05-04,6.9223,6.9282,6.8963,6.9153
2023-05-05,6.9153,6.9329,6.9086,6.9219
2023-05-08,6.919,6.9264,6.9161,6.92
2023-05-09,6.9199,6.9342,6.9181,6.925
2023-05-10,6.925,6.9421,6.9168,6.9389
2023-05-11,6.9389,6.9641,6.9309,6.9596
2023-05-12,6.9595,6.973,6.9504,6.9711
2023-05-15,6.969,6.975,6.9551,6.9589
2023-05-16,6.959,6.999,6.9555,6.9986
2023-05-17,6.9987,7.0229,6.9927,7.008
2023-05-18,7.008,7.0609,7.0071,7.0497
2023-05-19,7.0497,7.075,7.0121,7.0247
2023-05-22,7.0271,7.0537,7.0152,7.047
2023-05-23,7.047,7.072,7.0416,7.0649
2023-05-24,7.0648,7.0818,7.0462,7.0661
2023-05-25,7.0661,7.0947,7.0622,7.0919
2023-05-26,7.092,7.0986,7.0558,7.0739
2023-05-29,7.0715,7.0913,7.0678,7.0854
2023-05-30,7.0856,7.1095,7.0747,7.0911
2023-05-31,7.0911,7.1341,7.0873,7.1192
2023-06-01,7.1192,7.1398,7.1021,7.1044
2023-06-02,7.1044,7.1149,7.067,7.1096
2023-06-05,7.109,7.1359,7.1033,7.1192
2023-06-06,7.1191,7.1443,7.1063,7.1289
2023-06-07,7.1289,7.1533,7.112,7.1477
2023-06-08,7.1477,7.1557,7.117,7.1209
2023-06-09,7.1209,7.1463,7.1166,7.1439
2023-06-12,7.1416,7.1604,7.1361,7.1561
2023-06-13,7.1561,7.1789,7.1485,7.1749
2023-06-14,7.175,7.1788,7.1508,7.174
2023-06-15,7.174,7.1922,7.1178,7.1201
2023-06-16,7.1201,7.1445,7.1041,7.128
2023-06-19,7.1289,7.1674,7.1277,7.164
2023-06-20,7.164,7.1893,7.1608,7.1823
