Date,Open,High,Low,Close
2021-08-10,1.2576,1.2589,1.2519,1.252
2021-08-11,1.252,1.2548,1.249,1.2504
2021-08-12,1.2504,1.2533,1.2501,1.2526
2021-08-13,1.2526,1.2532,1.2502,1.2515
2021-08-16,1.2518,1.2584,1.2512,1.2574
2021-08-17,1.2574,1.2649,1.2568,1.2629
2021-08-18,1.2629,1.2663,1.2598,1.2658
2021-08-19,1.2658,1.283,1.2649,1.2828
2021-08-20,1.2828,1.2949,1.2814,1.2821
2021-08-23,1.2801,1.2834,1.2643,1.2654
2021-08-24,1.2654,1.2658,1.2579,1.2589
2021-08-25,1.2589,1.2644,1.2587,1.2591
2021-08-26,1.2591,1.2695,1.2586,1.2687
2021-08-27,1.2687,1.2708,1.2606,1.262
2021-08-30,1.2623,1.2634,1.2574,1.2606
2021-08-31,1.2606,1.2654,1.2569,1.2616
2021-09-01,1.2616,1.2637,1.2581,1.262
2021-09-02,1.262,1.2638,1.2548,1.2553
2021-09-03,1.2553,1.2559,1.2494,1.2524
2021-09-06,1.2525,1.2559,1.2519,1.2534
2021-09-07,1.2534,1.2656,1.252,1.2647
2021-09-08,1.2647,1.2762,1.2626,1.2691
2021-09-09,1.2691,1.2728,1.2623,1.2664
2021-09-10,1.2664,1.2695,1.2583,1.2692
2021-09-13,1.268,1.2695,1.2638,1.2648
2021-09-14,1.2648,1.2698,1.2601,1.2694
2021-09-15,1.2694,1.2709,1.2625,1.263
2021-09-16,1.263,1.2699,1.2617,1.2683
2021-09-17,1.2683,1.2773,1.2637,1.2764
2021-09-20,1.275,1.2896,1.274,1.2822
2021-09-21,1.2822,1.2849,1.2743,1.282
2021-09-22,1.282,1.2828,1.2698,1.2772
2021-09-23,1.2772,1.2796,1.2634,1.2655
2021-09-24,1.2655,1.2731,1.2641,1.2652
2021-09-27,1.2647,1.2673,1.261,1.2628
2021-09-28,1.2628,1.2707,1.2594,1.2687
2021-09-29,1.2687,1.2775,1.2669,1.2757
2021-09-30,1.2757,1.2763,1.263,1.268
2021-10-01,1.2681,1.2739,1.2628,1.2648
2021-10-04,1.265,1.2655,1.2558,1.2589
2021-10-05,1.2589,1.263,1.2546,1.2583
2021-10-06,1.2583,1.2648,1.2576,1.259
2021-10-07,1.259,1.26,1.254,1.2551
2021-10-08,1.2551,1.2562,1.2452,1.2472
2021-10-11,1.2476,1.2492,1.2446,1.2483
2021-10-12,1.2483,1.2499,1.2435,1.2468
2021-10-13,1.2468,1.2479,1.2431,1.2443
2021-10-14,1.2443,1.2449,1.2355,1.237
2021-10-15,1.237,1.2397,1.2337,1.2368
2021-10-18,1.237,1.241,1.2349,1.2379
2021-10-19,1.2379,1.2383,1.2311,1.2363
2021-10-20,1.2363,1.2368,1.2308,1.2321
2021-10-21,1.2321,1.2384,1.2288,1.2368
2021-10-22,1.2368,1.239,1.2321,1.2366
2021-10-25,1.2374,1.24,1.2338,1.2382
2021-10-26,1.2382,1.2396,1.235,1.239
2021-10-27,1.239,1.2432,1.2301,1.2359
2021-10-28,1.2359,1.2383,1.233,1.2346
2021-10-29,1.2346,1.2408,1.2328,1.2388
2021-11-01,1.2385,1.2403,1.2352,1.2369
2021-11-02,1.2369,1.2425,1.2367,1.2411
2021-11-03,1.2411,1.2457,1.2381,1.2391
2021-11-04,1.2391,1.2472,1.2378,1.2456
2021-11-05,1.2456,1.248,1.2436,1.2457
2021-11-08,1.2448,1.2466,1.2436,1.2442
2021-11-09,1.2442,1.2486,1.2429,1.2438
2021-11-10,1.2438,1.2503,1.2387,1.2491
2021-11-11,1.2491,1.2597,1.2479,1.2579
2021-11-12,1.2579,1.2605,1.2541,1.255
2021-11-15,1.2545,1.2556,1.2502,1.2516
2021-11-16,1.2516,1.2568,1.2493,1.2558
2021-11-17,1.2558,1.2623,1.2541,1.261
2021-11-18,1.261,1.2647,1.2593,1.2602
2021-11-19,1.2602,1.2662,1.2585,1.264
2021-11-22,1.2647,1.2705,1.2628,1.27
2021-11-23,1.27,1.2745,1.266,1.267
2021-11-24,1.2669,1.271,1.2651,1.2668
2021-11-25,1.2668,1.2677,1.2641,1.2648
2021-11-26,1.2648,1.2799,1.2647,1.2791
2021-11-29,1.2773,1.2793,1.2721,1.2741
2021-11-30,1.2741,1.2837,1.2731,1.2779
2021-12-01,1.2779,1.283,1.2714,1.2818
2021-12-02,1.2818,1.2837,1.2779,1.281
2021-12-03,1.281,1.2854,1.2744,1.2843
2021-12-06,1.2834,1.2843,1.2754,1.2756
2021-12-07,1.2756,1.2768,1.2635,1.2639
2021-12-08,1.2639,1.2666,1.2608,1.2654
2021-12-09,1.2654,1.2722,1.265,1.2713
2021-12-10,1.2713,1.2739,1.268,1.2722
2021-12-13,1.2728,1.2821,1.2706,1.2807
2021-12-14,1.2806,1.2865,1.2798,1.2862
2021-12-15,1.2862,1.2937,1.283,1.2834
2021-12-16,1.2834,1.2858,1.2764,1.2775
2021-12-17,1.2775,1.2901,1.2773,1.2889
2021-12-20,1.2887,1.2964,1.2882,1.294
