Date,Open,High,Low,Close
2023-11-14,7.2876,7.2953,7.2497,7.2528
2023-11-15,7.2587,7.2626,7.2336,7.2468
2023-11-16,7.2526,7.2612,7.242,7.2427
2023-11-17,7.24,7.249,7.2052,7.2143
2023-11-20,7.1965,7.2068,7.164,7.1669
2023-11-21,7.135,7.1421,7.1266,7.1407
2023-11-22,7.1363,7.1648,7.1363,7.1648
2023-11-23,7.1531,7.154,7.1365,7.1476
2023-11-24,7.143,7.1554,7.1427,7.149
2023-11-27,7.1441,7.1572,7.1421,7.1528
2023-11-28,7.1532,7.1545,7.1346,7.1363
2023-11-29,7.1181,7.132,7.1177,7.1262
2023-11-30,7.1378,7.1395,7.1194,7.135
2023-12-01,7.1354,7.1467,7.1281,7.1285
2023-12-04,7.1275,7.1434,7.1275,7.1434
2023-12-05,7.1416,7.1497,7.1414,7.1471
2023-12-06,7.1563,7.1615,7.1546,7.1606
2023-12-07,7.1655,7.1658,7.1474,7.1486
2023-12-08,7.1506,7.1702,7.1506,7.1702
2023-12-11,7.1767,7.1882,7.174,7.1741
2023-12-12,7.1753,7.1786,7.1672,7.1772
2023-12-13,7.1804,7.1858,7.1708,7.1708
2023-12-14,7.1352,7.1385,7.1024,7.1119
2023-12-15,7.122,7.1258,7.0982,7.1215
2023-12-18,7.1222,7.1358,7.1222,7.1311
2023-12-19,7.1363,7.1473,7.1182,7.1185
2023-12-20,7.1242,7.1415,7.1242,7.1386
2023-12-21,7.1399,7.1493,7.1332,7.1378
2023-12-22,7.1396,7.1508,7.124,7.1357
2023-12-25,7.1355,7.139,7.1305,7.1364
2023-12-26,7.1381,7.1469,7.1363,7.1427
2023-12-27,7.1424,7.1498,7.1409,7.1427
2023-12-28,7.1332,7.1332,7.0989,7.1104
2023-12-29,7.1018,7.1159,7.088,7.1
2024-01-02,7.1021,7.1442,7.1021,7.1432
2024-01-03,7.146,7.1535,7.1403,7.1494
2024-01-04,7.1546,7.1609,7.1469,7.1608
2024-01-05,7.169,7.1709,7.1392,7.1471
2024-01-08,7.1476,7.1639,7.1457,7.1514
2024-01-09,7.1554,7.1689,7.1554,7.1687
2024-01-10,7.175,7.1767,7.1677,7.1727
2024-01-11,7.1683,7.1718,7.1551,7.1667
2024-01-12,7.1663,7.1705,7.1586,7.1675
2024-01-15,7.1802,7.1803,7.1662,7.1715
2024-01-16,7.1796,7.1942,7.1758,7.1877
2024-01-17,7.1958,7.1976,7.1897,7.1963
2024-01-18,7.1912,7.1971,7.1887,7.1963
2024-01-19,7.1932,7.1965,7.1883,7.1934
2024-01-22,7.1922,7.1973,7.1909,7.1909
2024-01-23,7.1895,7.1935,7.1636,7.1718
2024-01-24,7.1686,7.1758,7.144,7.158
2024-01-25,7.1619,7.1743,7.1572,7.1739
2024-01-26,7.1741,7.1822,7.1712,7.1774
2024-01-29,7.1792,7.1833,7.1764,7.1804
2024-01-30,7.1769,7.18,7.1747,7.1778
2024-01-31,7.1786,7.1824,7.1676,7.1689
2024-02-01,7.1788,7.1844,7.1764,7.1805
2024-02-02,7.1773,7.1935,7.1765,7.1935
2024-02-05,7.1958,7.1986,7.1941,7.1985
2024-02-06,7.1945,7.198,7.1877,7.1901
2024-02-07,7.1888,7.1953,7.1824,7.1949
2024-02-08,7.1901,7.1969,7.1901,7.1967
2024-02-09,7.1936,7.1936,7.1936,7.1936
2024-02-19,7.1938,7.1986,7.1937,7.1981
2024-02-20,7.1981,7.1986,7.1909,7.1925
2024-02-21,7.1965,7.197,7.1782,7.1912
2024-02-22,7.1907,7.1947,7.1859,7.1939
2024-02-23,7.1945,7.1992,7.1902,7.1964
2024-02-26,7.1972,7.1986,7.196,7.1975
2024-02-27,7.1981,7.1988,7.197,7.1979
2024-02-28,7.1988,7.1995,7.1978,7.198
2024-02-29,7.1971,7.1971,7.188,7.1886
2024-03-01,7.1936,7.1993,7.1933,7.1968
2024-03-04,7.1968,7.1995,7.1961,7.1989
2024-03-05,7.1983,7.1994,7.1936,7.1965
2024-03-06,7.1981,7.1995,7.1973,7.1975
2024-03-07,7.195,7.1989,7.1925,7.1926
2024-03-08,7.191,7.1943,7.1817,7.1873
2024-03-11,7.189,7.1923,7.1799,7.1814
2024-03-12,7.1769,7.1826,7.1716,7.1826
2024-03-13,7.1838,7.1951,7.1838,7.1868
2024-03-14,7.1894,7.1944,7.1885,7.1943
2024-03-15,7.1971,7.1971,7.1945,7.197
2024-03-18,7.1981,7.1984,7.1962,7.1984
2024-03-19,7.1981,7.1996,7.1976,7.1994
2024-03-20,7.1988,7.1996,7.1958,7.1979
2024-03-21,7.1952,7.1996,7.1947,7.1995
2024-03-22,7.1995,7.2299,7.1995,7.2292
2024-03-25,7.2199,7.2199,7.1943,7.2114
2024-03-26,7.2054,7.2203,7.2054,7.2167
2024-03-27,7.2187,7.2291,7.2187,7.226
2024-03-28,7.227,7.2306,7.2224,7.2267
2024-03-29,7.2261,7.2283,7.2193,7.2224
2024-04-01,7.2249,7.2309,7.2249,7.2308
2024-04-02,7.2313,7.2363,7.2302,7.2326
2024-04-03,7.2334,7.236,7.2331,7.2332
2024-04-08,7.2283,7.2343,7.228,7.2308
2024-04-09,7.2334,7.2345,7.2292,7.2323
2024-04-10,7.2326,7.2345,7.2281,7.2343
2024-04-11,7.2359,7.2375,7.2346,7.237
2024-04-12,7.2358,7.2376,7.2358,7.2373
2024-04-15,7.237,7.2389,7.2365,7.2381
